player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,10,0,214,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,20.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.5,0,,0.0,0,0,0.0,0,4,40.0,4,0,1,0,0,0,0,0.0,
Chaz Ah You,51989,LB,BYU,1,3,0,128,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,2,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,100.0,2.0,2.0,0,0,0.0,47.6,0,20,,0,0,118.8,1,2,66.7,2,0,0,1,0,20,18,10.0,20.0
Cole Pearce,52970,LB,BALL ST,1,33,0,117,0,,,75.0,,,0,0,,62.2,0,,,0,0,0.0,0,6,18.2,8,0,0,0,0,0,0,0.0,,0,0,5.0,80.0,100.0,5.3,4.2,0,0,0.0,48.3,0,27,0.0,0,0,147.9,4,21,63.6,21,1,2,5,1,50,25,2.4,12.5
DeShawn Pace,53549,S,CINCINNATI,1,41,0,138,0,,,85.0,,,0,0,,65.3,0,,,0,0,0.0,0,17,41.5,20,0,0,0,0,0,0,0.0,,0,0,20.0,0.0,94.7,,18.0,0,0,0.0,65.6,0,,0.0,0,0,39.6,0,18,43.9,19,0,1,1,0,0,0,0.0,
Jaheim Thomas,54193,LB,ARKANSAS,1,15,0,111,0,1.0,100.0,66.7,10.0,10.0,0,0,0.0,52.2,0,13,100.0,1,0,118.8,1,10,66.7,15,1,0,1,0,13,12,1.3,13.0,0,1,5.0,100.0,100.0,3.0,3.0,0,0,0.0,63.9,0,11,0.0,0,0,112.5,1,3,20.0,3,0,2,1,0,11,6,3.7,11.0
Jordan Strachan,55198,ED,S CAROLINA,1,3,0,289,0,,,25.0,,,0,1,,66.8,0,,,0,1,0.0,0,2,66.7,8,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,1,0,0,0,0,0,,
Zachary Ford,55353,S,TOLEDO,1,20,0,316,0,11.0,0.0,60.0,,3.0,0,0,0.0,50.4,0,,,0,0,39.6,0,3,15.0,5,0,0,1,0,0,0,0.0,,0,0,1.3,100.0,93.3,3.3,3.3,0,0,0.0,65.6,0,9,0.0,0,0,90.6,4,14,70.0,15,1,2,4,0,23,18,1.8,5.8
Deangelo Gibbs,55917,CB,S CAROLINA,1,2,0,289,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Myles Jones,56220,CB,DUKE,1,15,0,154,0,13.5,25.0,100.0,11.0,2.8,0,0,0.0,72.4,1,12,,0,0,39.6,1,11,73.3,11,0,0,4,1,12,0,1.1,12.0,0,0,10.0,100.0,100.0,4.0,4.0,0,0,0.0,72.3,0,12,0.0,0,0,116.7,1,4,26.7,4,0,1,1,0,12,2,3.0,12.0
John Davis,56230,CB,N TEXAS,1,26,0,251,0,7.0,100.0,100.0,3.0,3.0,0,0,0.0,62.2,0,7,,0,0,95.8,1,3,11.5,3,0,0,1,0,7,0,2.3,7.0,0,0,33.0,100.0,100.0,11.0,11.0,0,0,0.0,56.7,0,40,0.0,0,0,118.8,1,12,46.2,12,0,1,1,0,40,7,3.6,40.0
Bryson Jackson,57738,S,BAYLOR,1,7,0,118,0,12.0,0.0,50.0,,2.0,0,1,100.0,66.4,0,,,0,0,39.6,0,2,28.6,4,0,0,1,0,0,0,0.0,,0,0,,,80.0,,,0,0,,62.2,0,,100.0,1,0,0.0,0,4,57.1,5,0,0,0,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,6,0,226,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,17,0,0,0,0,0,0,,,0,0,,,31.3,,,0,0,,63.9,0,,0.0,0,0,0.0,0,5,83.3,16,2,1,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,1,45,0,182,0,0.0,100.0,93.3,13.0,13.0,0,0,0.0,57.9,0,9,0.0,0,0,104.2,1,14,31.1,15,0,1,1,0,9,9,0.7,9.0,0,0,3.0,100.0,100.0,5.2,5.2,0,0,0.0,44.7,0,23,0.0,0,0,158.3,5,28,62.2,28,0,1,5,1,67,52,2.6,13.4
Monty Montgomery,58203,LB,OLE MISS,1,16,0,226,0,,,69.2,,,0,0,,62.6,0,,,0,0,0.0,0,9,56.3,13,0,0,0,0,0,0,0.0,,0,0,,,50.0,,,0,0,,72.1,0,,0.0,0,0,0.0,0,4,25.0,8,1,1,0,0,0,0,0.0,
Eddie Heckard,63024,CB,BYU,1,20,0,128,0,22.5,50.0,100.0,6.0,3.0,0,0,0.0,42.2,0,18,0.0,0,0,81.3,1,6,30.0,6,0,1,2,0,18,1,3.0,18.0,0,0,0.3,100.0,92.3,4.0,4.0,0,0,0.0,70.1,0,7,0.0,0,0,90.3,3,12,60.0,13,2,3,3,0,17,16,1.4,5.7
Jeremiah Harris,63043,S,JVILLE ST,1,25,0,196,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.0,1,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,67.6,0,,0.0,0,0,0.0,0,18,72.0,18,0,1,0,0,0,0,0.0,
Kam Butler,63872,ED,VIRGINIA,1,5,0,335,0,,,6.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,15,1,0,0,0,0,0,0.0,,0,0,10.0,0.0,22.2,,4.0,0,0,0.0,50.8,0,,0.0,0,0,39.6,0,4,80.0,18,0,1,1,0,0,0,0.0,
Jeremiah Wood,66274,S,OHIO,1,21,0,259,0,-4.0,100.0,66.7,2.0,2.0,0,0,0.0,49.1,0,21,,0,0,118.8,1,2,9.5,3,0,0,1,0,21,25,10.5,21.0,0,0,5.3,100.0,84.2,5.3,5.3,0,0,0.0,55.8,0,10,0.0,0,0,100.0,3,16,76.2,19,0,3,3,0,24,8,1.5,8.0
Blake Antzoulatos,70424,LB,CAL,1,2,0,130,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Tate Romney,70946,LB,ARIZONA ST,1,22,0,110,0,,,25.0,,,0,0,,72.1,0,,0.0,0,0,0.0,0,2,9.1,8,1,1,0,0,0,0,0.0,,0,0,3.0,100.0,94.7,16.0,16.0,0,0,0.0,54.5,0,6,100.0,1,0,91.7,1,18,81.8,19,0,0,1,0,6,3,0.4,6.0
Tarik Luckett,71171,CB,N TEXAS,1,7,0,251,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,14.0,0.0,100.0,,5.0,0,0,0.0,53.4,0,,,0,0,39.6,0,5,71.4,5,0,0,1,0,0,0,0.0,
Keyon Ware-Hudson,71322,DI,OREGON,1,1,0,264,0,,,0.0,,,0,0,,61.7,0,,0.0,0,0,0.0,0,0,0.0,9,1,1,0,0,0,0,,,0,0,,,10.0,,,0,0,,59.3,0,,,0,0,0.0,0,1,100.0,10,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,USC,1,15,0,326,0,8.0,100.0,100.0,4.0,4.0,0,0,0.0,52.8,0,13,0.0,0,0,118.8,1,4,26.7,4,0,1,1,0,13,5,3.3,13.0,0,0,,,100.0,,,0,0,,64.1,0,,,0,0,0.0,0,8,53.3,8,0,0,0,0,0,0,0.0,
