player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,4,0,214,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,52.5,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,S,CINCINNATI,1,28,0,138,0,,,75.0,,,0,0,,63.4,0,,,0,0,0.0,0,6,21.4,8,0,0,0,0,0,0,0.0,,0,0,14.0,0.0,85.0,,7.5,0,0,0.0,63.9,0,,,0,0,39.6,0,17,60.7,20,0,0,2,0,0,0,0.0,
Jordan Strachan,55198,ED,S CAROLINA,1,2,0,289,0,3.0,100.0,28.6,2.0,2.0,0,0,0.0,45.4,0,4,,0,0,83.3,1,2,100.0,7,0,0,1,0,4,1,2.0,4.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,
Korey Hernandez,55796,CB,E MICHIGAN,1,10,0,160,0,,,100.0,,,0,0,,49.8,0,,,0,0,0.0,0,7,70.0,7,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,30.0,3,0,0,0,0,0,0,0.0,
John Davis,56230,CB,N TEXAS,1,23,0,251,0,11.0,100.0,90.9,10.0,10.0,0,0,0.0,59.1,0,19,0.0,0,0,118.8,1,10,43.5,11,0,1,1,0,19,8,1.9,19.0,0,1,29.0,0.0,100.0,,10.0,0,0,0.0,51.0,0,,50.0,1,0,39.6,0,10,43.5,10,0,0,1,0,0,0,0.0,
Bryson Jackson,57738,S,BAYLOR,1,8,0,118,0,,,40.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,25.0,5,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,63.0,0,,,0,0,0.0,0,6,75.0,9,0,0,0,0,0,0,0.0,
Jerry Roberts,57759,LB,UMASS,1,16,0,216,0,,,100.0,,,0,1,,65.1,0,,,0,1,0.0,0,2,12.5,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,8,50.0,8,0,0,0,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,5,0,226,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,,,38.5,,,0,0,,62.7,0,,,0,0,0.0,0,5,100.0,13,0,0,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,1,25,0,182,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,6.0,100.0,100.0,9.5,9.5,0,0,0.0,46.4,0,23,,0,0,118.8,2,19,76.0,19,0,0,2,0,44,32,2.3,22.0
Monty Montgomery,58203,LB,OLE MISS,1,2,0,226,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Takulve Williams,61346,S,W KENTUCKY,1,7,0,346,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,,,36.4,,,0,0,,64.8,0,,66.7,2,0,0.0,0,4,57.1,11,0,1,0,0,0,0,0.0,
Eddie Heckard,63024,CB,BYU,1,27,0,128,0,15.3,25.0,100.0,15.0,3.8,0,1,25.0,61.9,0,14,,0,1,41.7,1,15,55.6,15,0,0,4,0,14,16,0.9,14.0,0,0,,,100.0,,,0,0,,71.6,0,,0.0,0,0,0.0,0,5,18.5,5,1,1,0,0,0,0,0.0,
Jeremiah Harris,63043,S,JVILLE ST,1,32,0,196,0,2.0,100.0,100.0,4.0,4.0,0,0,0.0,52.5,0,14,0.0,0,0,118.8,1,5,15.6,5,0,1,1,0,14,12,3.5,14.0,0,0,,,100.0,,,0,0,,64.2,0,,,0,0,0.0,0,19,59.4,19,0,0,0,0,0,0,0.0,
Will Whitson,64470,ED,COAST CAR,1,1,0,141,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,60.2,0,,0.0,0,0,0.0,0,1,100.0,12,0,1,0,0,0,0,0.0,
Josh Minkins,66051,S,LOUISVILLE,1,16,0,210,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,14,87.5,14,0,0,0,0,0,0,0.0,
Markel Perry,66793,ED,SM HOUSTON,1,1,0,281,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,3,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,
Blake Antzoulatos,70424,LB,CAL,1,3,0,130,0,-3.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,16,,0,0,118.8,1,1,33.3,1,0,0,1,0,16,19,16.0,16.0,0,0,9.0,100.0,100.0,2.0,2.0,0,0,0.0,45.6,0,53,,0,0,118.8,1,2,66.7,2,0,0,1,0,53,44,26.5,53.0
Tuasivi Nomura,70879,ED,FRESNO ST,1,3,0,169,0,,,50.0,,,0,0,,60.7,0,,,0,0,0.0,0,2,66.7,4,0,0,0,0,0,0,0.0,,0,0,,,8.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,12,1,0,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,36,0,110,0,,,55.6,,,0,0,,61.8,0,,,0,0,0.0,0,5,13.9,9,0,0,0,0,0,0,0.0,,0,1,2.7,100.0,87.5,7.0,7.0,0,0,0.0,46.0,0,28,0.0,0,0,118.8,3,21,58.3,24,0,3,3,0,48,40,2.3,16.0
Tarik Luckett,71171,CB,N TEXAS,1,6,0,251,0,18.5,100.0,100.0,2.0,2.0,0,0,0.0,46.3,0,36,,0,0,158.3,2,4,66.7,4,0,0,2,1,39,2,9.8,19.5,0,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,33.3,2,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,USC,1,49,0,326,0,8.0,100.0,100.0,14.0,14.0,0,0,0.0,61.4,0,11,0.0,0,0,112.5,1,15,30.6,15,0,1,1,0,11,3,0.8,11.0,0,1,11.0,66.7,100.0,10.0,6.7,0,1,33.3,59.8,0,17,0.0,0,0,95.1,2,23,46.9,23,0,1,3,0,27,16,1.4,13.5
William Nimmo Jr.,71391,S,UCLA,1,22,0,324,0,-3.0,100.0,88.9,7.0,7.0,0,0,0.0,72.4,0,-3,0.0,0,0,79.2,1,8,36.4,9,1,1,1,0,-3,0,-0.4,-3.0,0,0,0.0,100.0,100.0,11.0,11.0,0,0,0.0,66.2,0,5,0.0,0,0,87.5,1,13,59.1,13,0,1,1,0,5,5,0.5,5.0
Akili Arnold,71406,S,OREGON ST,1,36,0,265,2,,,92.3,,,0,0,,72.4,0,,0.0,0,0,0.0,0,12,33.3,13,0,0,0,0,0,0,0.0,,0,0,-0.5,100.0,100.0,4.8,4.8,0,0,0.0,67.2,0,9,0.0,0,0,89.6,4,19,52.8,19,1,3,4,0,22,24,1.2,5.5
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,26,0,265,0,,,46.2,,,0,0,,65.1,0,,0.0,0,0,0.0,0,6,23.1,13,1,2,0,0,0,0,0.0,,0,0,1.0,100.0,78.9,15.0,15.0,0,0,0.0,73.2,0,2,0.0,0,0,79.2,1,15,57.7,19,2,3,1,0,2,1,0.1,2.0
Quentin Moten,71681,CB,UNLV,1,7,0,325,0,24.0,100.0,100.0,2.0,2.0,0,0,0.0,47.0,0,31,,0,0,158.3,1,2,28.6,2,0,0,1,1,31,7,15.5,31.0,0,0,5.0,100.0,100.0,4.0,4.0,0,0,0.0,57.9,0,8,100.0,1,0,100.0,1,4,57.1,4,0,0,1,0,8,3,2.0,8.0
Jaxen Turner,71728,S,UNLV,1,43,0,325,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,50.8,0,20,0.0,0,0,154.2,2,13,30.2,13,0,1,2,1,23,13,1.9,11.5,0,0,16.3,50.0,100.0,9.5,4.8,0,0,0.0,65.2,1,60,33.3,1,0,56.3,2,19,44.2,19,0,2,4,0,64,23,3.4,32.0
DJ Harvey,72089,CB,S JOSE ST,1,48,0,285,0,10.0,0.0,100.0,,12.0,0,1,100.0,79.7,0,,0.0,0,1,39.6,0,12,25.0,12,1,1,1,0,0,0,0.0,,0,0,6.7,66.7,100.0,11.0,7.3,1,0,0.0,64.1,0,5,0.0,0,0,70.1,2,24,50.0,24,1,1,3,0,9,1,0.4,4.5
Ralen Goforth,72169,LB,WASHINGTON,1,28,0,340,0,,,60.0,,,0,0,,63.5,0,,0.0,0,0,0.0,0,3,10.7,5,0,1,0,0,0,0,0.0,,0,1,1.5,100.0,95.5,9.5,9.5,0,1,50.0,79.5,0,6,0.0,0,1,79.2,2,21,75.0,22,1,2,2,0,3,0,0.2,1.5
Raider Damuni,72338,S,BYU,1,4,0,128,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,
Justin Flowe,72388,LB,ARIZONA,1,24,0,109,0,,,75.0,,,0,0,,61.2,0,,,0,0,0.0,0,3,12.5,4,0,0,0,0,0,0,0.0,,0,0,4.6,40.0,95.5,10.5,4.2,0,0,0.0,48.6,0,18,50.0,1,0,55.4,2,21,87.5,22,1,1,5,0,24,13,1.1,12.0
Zahran Manley,72425,CB,STANFORD,1,38,0,300,0,,,100.0,,,0,0,,52.8,0,,,0,0,0.0,0,10,26.3,10,0,0,0,0,0,0,0.0,,0,0,18.5,33.3,100.0,11.5,3.8,0,0,0.0,76.2,1,18,0.0,0,0,6.3,2,24,63.2,24,0,2,6,0,23,6,1.0,11.5
Marco Notarainni,73389,LB,BOISE ST,1,14,0,120,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,4,0,0,0,0,0,0,0.0,,0,0,,,81.8,,,0,0,,56.4,0,,100.0,1,0,0.0,0,9,64.3,11,0,0,0,0,0,0,0.0,
Evan Williams,73864,S,OREGON,1,37,0,264,0,,,100.0,,,0,0,,65.0,0,,,0,0,0.0,0,14,37.8,14,0,0,0,0,0,0,0.0,,0,1,20.5,0.0,94.7,,8.5,0,0,0.0,62.4,0,,0.0,0,0,39.6,0,18,48.6,19,0,0,2,0,0,0,0.0,
Taariq Al-Uqdah,74119,LB,WASH STATE,1,26,0,341,0,,,81.8,,,0,0,,72.8,0,,0.0,0,0,0.0,0,9,34.6,11,1,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.8,0,,0.0,0,0,0.0,0,13,50.0,13,1,3,0,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,1,4,0,180,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,75.0,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.2,0,,0.0,0,0,0.0,0,1,25.0,1,0,1,0,0,0,0,0.0,
Zion Branch,74395,S,USC,1,10,0,326,0,7.0,0.0,100.0,,5.0,0,0,0.0,63.3,0,,,0,0,39.6,0,5,50.0,5,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,3,30.0,3,0,0,0,0,0,0,0.0,
Jaylen Johnson,75046,S,MEMPHIS,1,6,0,218,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,2,33.3,2,0,0,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,21,0,221,0,,,100.0,,,0,0,,63.0,0,,,0,0,0.0,0,5,23.8,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.2,0,,0.0,0,0,0.0,0,10,47.6,10,0,1,0,0,0,0,0.0,
Rome Weber,75728,CB,W KENTUCKY,1,3,0,346,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,39.0,100.0,100.0,2.0,2.0,0,0,0.0,32.1,0,47,,0,0,158.3,1,2,66.7,2,0,0,1,1,47,8,23.5,47.0
Solomon Byrd,75742,ED,USC,1,2,0,326,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,,0,0,,,11.8,,,0,0,,51.9,0,,0.0,0,0,0.0,0,2,100.0,17,0,1,0,0,0,0,0.0,
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,3,0,180,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.5,0,,100.0,1,0,0.0,0,3,100.0,9,1,0,0,0,0,0,0.0,
Devin Richardson,75820,LB,WASH STATE,1,4,0,341,0,1.0,100.0,66.7,1.0,1.0,0,0,0.0,71.0,0,3,0.0,0,0,79.2,1,2,50.0,3,1,1,1,0,3,2,3.0,3.0,0,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,
Damaje Yancey,76532,CB,TROY,1,3,0,318,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,3,100.0,3,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Jeremiah Lewis,76571,S,DUKE,1,6,0,154,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,4,66.7,4,0,0,0,0,0,0,0.0,
Taj Ward,76583,S,CINCINNATI,1,29,0,138,0,4.0,100.0,100.0,8.0,8.0,0,0,0.0,71.8,0,4,0.0,0,0,83.3,1,8,27.6,8,0,1,1,0,4,0,0.5,4.0,0,1,,,100.0,,,0,0,,59.5,0,,0.0,0,0,0.0,0,16,55.2,16,0,0,0,0,0,0,0.0,
Justin Birchette,76620,CB,OHIO,1,15,0,259,0,33.0,0.0,100.0,,2.0,0,1,100.0,58.2,0,,,0,0,39.6,0,3,20.0,3,0,0,1,0,0,0,0.0,,0,0,23.0,0.0,92.3,,11.0,0,1,100.0,71.8,0,,0.0,0,0,39.6,0,12,80.0,13,0,1,1,0,0,0,0.0,
Marquis Williams,76627,CB,PITTSBURGH,1,14,0,268,0,,,100.0,,,0,0,,63.6,0,,,0,0,0.0,0,5,35.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,54.2,0,,0.0,0,0,0.0,0,9,64.3,9,0,1,0,0,0,0,0.0,
Elijah Jones,76632,CB,BOSTON COL,1,24,0,121,0,14.0,0.0,100.0,,8.0,0,0,0.0,57.7,0,,0.0,0,0,39.6,0,9,37.5,9,0,1,1,0,0,0,0.0,,0,0,12.5,0.0,91.7,,5.5,0,0,0.0,56.6,0,,,0,0,39.6,0,11,45.8,12,0,0,2,0,0,0,0.0,
Jason Maitre,76634,CB,WISCONSIN,1,21,0,349,0,,,100.0,,,0,0,,64.5,0,,,0,0,0.0,0,7,33.3,7,0,0,0,0,0,0,0.0,,0,0,20.0,100.0,100.0,5.5,5.5,0,0,0.0,58.5,0,35,0.0,0,0,118.8,2,11,52.4,11,0,2,2,0,51,11,4.6,25.5
DeAndre Hollins,76647,CB,CHARLOTTE,1,18,0,136,0,5.0,0.0,100.0,,4.0,0,0,0.0,53.2,0,,,0,0,39.6,0,4,22.2,4,0,0,1,0,0,0,0.0,,0,0,-1.5,100.0,92.9,6.5,6.5,0,0,0.0,68.3,0,6,33.3,1,0,85.4,2,13,72.2,14,1,2,2,0,9,12,0.7,4.5
Damel Hickman,76651,CB,GA SOUTHRN,1,38,0,174,0,12.2,50.0,100.0,5.0,2.5,0,1,16.7,58.8,0,11,33.3,1,1,62.5,3,16,42.1,16,0,2,6,0,27,9,1.8,9.0,0,0,6.7,100.0,100.0,4.7,4.7,0,0,0.0,56.7,0,16,0.0,0,0,111.1,3,14,36.8,14,0,2,3,0,32,12,2.3,10.7
Jaylon King,76652,S,GA TECH,1,25,0,176,0,,,75.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,12.0,4,0,0,0,0,0,0,0.0,,0,0,18.5,50.0,100.0,14.0,7.0,0,0,0.0,39.9,0,17,50.0,1,0,79.2,1,15,60.0,15,0,1,2,0,17,1,1.2,17.0
Zamari Walton,76654,CB,OLE MISS,1,19,0,226,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,3,15.8,3,0,0,0,0,0,0,0.0,,0,0,6.7,33.3,100.0,12.0,4.0,1,1,33.3,79.9,0,5,0.0,0,1,42.4,1,12,63.2,12,0,1,3,0,5,0,0.4,5.0
Coen King,76659,CB,VIRGINIA,1,30,0,335,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,7,23.3,7,0,0,0,0,0,0,0.0,,0,0,8.1,75.0,100.0,3.8,2.9,1,0,0.0,56.9,0,19,40.0,2,0,91.1,6,23,76.7,23,1,3,8,0,51,22,2.2,8.5
Armani Chatman,76663,CB,N CAROLINA,1,32,0,245,0,,,100.0,,,0,0,,64.5,0,,,0,0,0.0,0,8,25.0,8,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,67.1,0,,0.0,0,0,0.0,0,22,68.8,22,1,1,0,0,0,0,0.0,
Nasir Peoples,76665,S,VA TECH,1,21,0,337,0,5.0,0.0,100.0,,6.0,0,0,0.0,62.6,0,,,0,0,39.6,0,6,28.6,6,0,0,1,0,0,0,0.0,,0,0,12.0,100.0,100.0,11.0,11.0,0,0,0.0,47.9,0,15,,0,0,118.8,1,12,57.1,12,0,0,1,0,15,3,1.4,15.0
Gilbert Frierson,76668,LB,LOUISVILLE,1,6,0,210,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,-3.0,0.0,100.0,,6.0,0,0,0.0,91.3,1,,50.0,1,0,0.0,0,6,100.0,6,1,1,1,0,0,0,0.0,
Al Blades Jr.,76669,CB,DUKE,1,20,0,154,0,8.0,0.0,100.0,,3.0,0,2,100.0,77.7,0,,,0,1,39.6,0,6,30.0,6,0,0,2,0,0,0,0.0,,0,1,6.0,100.0,100.0,6.5,6.5,0,0,0.0,62.2,0,8,0.0,0,0,97.9,2,13,65.0,13,0,2,2,0,15,3,1.2,7.5
Jalon Ferrell,76698,S,UMASS,1,6,0,216,0,,,100.0,,,0,0,,61.8,0,,,0,0,0.0,0,3,50.0,3,0,0,0,0,0,0,0.0,,0,0,34.0,0.0,100.0,,2.0,0,0,0.0,49.1,0,,,0,0,39.6,0,2,33.3,2,0,0,1,0,0,0,0.0,
Keyshawn Paul,76700,CB,LA TECH,1,2,0,208,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Torey Richardson,76711,CB,UTEP,1,44,0,330,0,8.9,57.1,100.0,6.0,3.4,0,0,0.0,43.8,0,22,33.3,1,0,114.9,4,24,54.5,24,0,2,7,1,43,12,1.8,10.8,0,0,8.0,100.0,100.0,7.0,7.0,0,0,0.0,57.3,0,9,0.0,0,0,104.2,1,7,15.9,7,0,1,1,0,9,1,1.3,9.0
Nolan Johnson,76714,CB,DOMINION,1,41,0,263,0,,,100.0,,,0,0,,62.6,0,,,0,0,0.0,0,3,7.3,3,0,0,0,0,0,0,0.0,,0,0,6.3,71.4,100.0,6.0,4.3,0,2,28.6,78.0,0,10,0.0,0,2,80.1,5,30,73.2,30,2,4,7,0,31,6,1.0,6.2
Lance Robinson,76747,CB,TULANE,1,32,0,319,0,5.0,0.0,100.0,,5.0,0,1,100.0,76.1,0,,,0,1,39.6,0,6,18.8,6,0,0,1,0,0,0,0.0,,0,0,9.0,33.3,100.0,19.0,6.3,0,1,33.3,63.4,0,12,0.0,0,1,46.5,1,20,62.5,20,0,1,3,0,12,2,0.6,12.0
Cecil Singleton Jr.,76760,S,LA TECH,1,22,0,208,0,3.5,100.0,100.0,3.0,3.0,0,0,0.0,72.5,0,5,0.0,0,0,83.3,2,8,36.4,8,1,2,2,0,8,1,1.3,4.0,0,0,8.0,100.0,86.7,12.0,12.0,0,0,0.0,66.6,0,9,0.0,0,0,104.2,1,13,59.1,15,0,1,1,0,9,1,0.8,9.0
