player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Eavan Gibbons,85696,S,NAVY,1,17,0,237,0,13.5,0.0,100.0,,3.0,0,1,50.0,70.9,0,,,0,0,39.6,0,7,41.2,7,0,0,2,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,8,47.1,8,0,0,0,0,0,0,0.0,
Camden O'Gara,86506,LB,ARMY,1,4,0,114,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,
Nicholas Straw,100994,ED,NAVY,1,8,0,237,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,7,0,0,0,0,0,0,0.0,,0,0,,,75.0,,,0,0,,61.7,0,,,0,0,0.0,0,6,75.0,8,0,0,0,0,0,0,0.0,
John Marshall,101082,S,NAVY,1,5,0,237,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,7,0,0,0,0,0,0,0.0,,0,0,14.0,0.0,42.9,,3.0,0,0,0.0,61.7,0,,,0,0,39.6,0,3,60.0,7,1,0,1,0,0,0,0.0,
Taylor Robinson,101083,S,NAVY,1,2,0,237,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Marquel Broughton,102671,S,ARMY,1,8,0,114,1,,,100.0,,,0,0,,73.3,0,,0.0,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,43.7,0,,,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,
Quindrelin Hammonds,102679,S,ARMY,1,8,0,114,0,32.0,0.0,100.0,,2.0,0,0,0.0,68.0,0,,,0,0,39.6,0,2,25.0,2,0,0,1,0,0,0,0.0,,0,0,23.0,100.0,100.0,1.0,1.0,0,0,0.0,44.6,0,25,,0,0,158.3,1,2,25.0,2,0,0,1,1,25,2,25.0,25.0
Jabari Moore,102681,CB,ARMY,1,7,0,114,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,
Jimmy Ciarlo,121563,ED,ARMY,1,5,0,114,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,
Cameron Jones,121581,CB,ARMY,1,3,0,114,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,
Leo Lowin,121586,LB,ARMY,1,7,0,114,0,,,100.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,
Bo Nicolas-Paul,121595,CB,ARMY,1,6,0,114,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,33.3,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,,
Donald Berniard Jr.,121832,DI,NAVY,1,1,0,237,0,8.0,0.0,14.3,,1.0,0,1,100.0,60.0,0,,,0,1,39.6,0,1,100.0,7,0,0,1,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,
Will Harbour,121848,LB,NAVY,1,5,0,237,0,,,75.0,,,0,0,,42.5,0,,,0,0,0.0,0,3,60.0,4,0,0,0,0,0,0,0.0,,0,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,5,0,0,0,0,0,0,0.0,
Xavier McDonald,121857,CB,NAVY,1,1,0,237,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Matthew Peters,121865,CB,NAVY,1,14,0,237,0,40.0,0.0,100.0,,4.0,0,0,0.0,70.5,0,,,0,0,39.6,0,5,35.7,5,0,0,1,0,0,0,0.0,,0,0,-2.0,100.0,100.0,6.0,6.0,0,0,0.0,71.1,0,2,0.0,0,0,79.2,1,7,50.0,7,1,1,1,0,2,4,0.3,2.0
Rayuan Lane III,144326,S,NAVY,1,17,0,237,0,23.0,0.0,100.0,,6.0,0,0,0.0,45.8,0,,,0,0,39.6,0,7,41.2,7,0,0,1,0,0,0,0.0,,0,0,33.0,0.0,100.0,,7.0,0,0,0.0,43.4,0,,,0,0,39.6,0,8,47.1,8,0,0,1,0,0,0,0.0,
Colin Ramos,144338,LB,NAVY,1,9,0,237,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,7,1,0,0,0,0,0,0.0,,0,0,,,75.0,,,0,0,,71.4,0,,50.0,1,0,0.0,0,6,66.7,8,1,1,0,0,0,0,0.0,
Mbiti Williams Jr.,144352,CB,NAVY,1,16,0,237,0,,,85.7,,,0,0,,63.5,0,,,0,0,0.0,0,6,37.5,7,0,0,0,0,0,0,0.0,,0,0,2.0,0.0,100.0,,7.0,0,0,0.0,49.1,0,,,0,0,39.6,0,8,50.0,8,0,0,1,0,0,0,0.0,
Jianni Woodson-Brooks,144353,LB,NAVY,1,3,0,237,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,3,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.3,0,,,0,0,0.0,0,2,66.7,3,0,0,0,0,0,0,0.0,
