player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,35,0,289,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,8,22.9,8,0,0,0,0,0,0,0.0,,0,0,9.0,100.0,100.0,21.0,21.0,0,0,0.0,60.7,0,9,0.0,0,0,104.2,1,21,60.0,21,0,2,1,0,9,0,0.4,9.0
Cortez Davis,22974,CB,HAWAII,1,23,0,180,0,4.0,100.0,100.0,7.0,7.0,0,0,0.0,57.7,0,6,0.0,0,0,91.7,1,9,39.1,9,0,1,1,0,6,2,0.9,6.0,0,0,,,100.0,,,0,0,,64.9,0,,,0,0,0.0,0,9,39.1,9,0,0,0,0,0,0,0.0,
Dru Prox,23093,LB,UTSA,1,2,0,331,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,6.0,0.0,66.7,,2.0,0,1,100.0,69.9,0,,,0,1,39.6,0,2,100.0,3,0,0,1,0,0,0,0.0,
Reggie Stubblefield,23441,S,KANSAS ST,1,15,0,199,0,,,50.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,13.3,4,0,0,0,0,0,0,0.0,,0,0,1.7,100.0,83.3,3.3,3.3,0,0,0.0,48.2,0,15,,0,0,141.0,3,10,66.7,12,0,0,3,1,25,20,2.5,8.3
Colby Burton,23898,CB,HAWAII,1,9,0,180,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,4,44.4,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.6,0,,0.0,0,0,0.0,0,4,44.4,4,0,1,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,14,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,1,0,0,0,0,0,0,0.0,,0,1,6.0,100.0,100.0,5.5,5.5,0,0,0.0,67.0,0,11,0.0,0,0,100.0,2,12,85.7,12,0,2,2,0,16,4,1.5,8.0
Darren Evans,24171,CB,LSU,1,43,0,211,0,,,100.0,,,0,0,,66.2,0,,,0,0,0.0,0,18,41.9,18,0,0,0,0,0,0,0.0,,0,0,29.0,0.0,100.0,,21.0,0,0,0.0,67.5,0,,,0,0,39.6,0,21,48.8,21,0,0,1,0,0,0,0.0,
Alvinoski LaFleur,24504,S,E MICHIGAN,1,45,0,160,0,8.0,100.0,93.8,14.0,14.0,0,0,0.0,59.6,0,8,0.0,0,0,100.0,1,15,33.3,16,1,1,1,0,8,0,0.6,8.0,0,0,,,95.2,,,0,0,,40.1,0,,0.0,0,0,0.0,0,20,44.4,21,0,1,0,0,0,0,0.0,
Jeremiah Moon,26453,LB,FLORIDA,1,12,0,163,0,,,40.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,16.7,5,1,0,0,0,0,0,0.0,,0,0,,,76.9,,,0,0,,62.7,0,,,0,0,0.0,0,10,83.3,13,0,0,0,0,0,0,0.0,
Brenden Schooler,28253,S,TEXAS,1,28,0,311,0,12.0,100.0,100.0,1.0,1.0,0,0,0.0,53.0,0,19,0.0,0,0,118.8,1,1,3.6,1,0,1,1,0,19,7,19.0,19.0,0,1,5.7,100.0,100.0,5.3,5.3,0,0,0.0,57.5,0,10,0.0,0,0,95.8,3,17,60.7,17,1,4,3,0,21,4,1.3,7.0
