player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Dru Prox,23093,LB,UTSA,1,14,0,331,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,6.0,100.0,92.3,6.0,6.0,0,0,0.0,44.8,0,16,100.0,1,0,118.8,2,12,85.7,13,0,0,2,0,25,13,2.1,12.5
Colby Reeder,30285,LB,IOWA STATE,1,14,0,193,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,27.0,0.0,100.0,,11.0,0,0,0.0,69.8,0,,,0,0,39.6,0,12,85.7,12,0,0,1,0,0,0,0.0,
Kyle Pugh,35900,LB,N ILLINOIS,1,7,0,254,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,3,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,61.6,0,,,0,0,0.0,0,4,57.1,5,0,0,0,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,32,0,113,0,,,75.0,,,0,0,,49.0,0,,,0,0,0.0,0,3,9.4,4,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,83.3,9.5,9.5,0,0,0.0,66.1,0,6,0.0,0,0,87.5,2,20,62.5,24,0,2,2,0,10,6,0.5,5.0
Monte McGary,42477,CB,KANSAS,1,2,0,198,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Bricen Garner,42520,S,W MICHIGAN,1,17,0,347,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.9,1,0,0,0,0,0,0,0.0,,0,0,7.0,50.0,93.3,7.0,3.5,0,1,25.0,61.5,0,20,50.0,1,1,69.8,2,14,82.4,15,1,1,4,0,25,10,1.8,12.5
Brandon Moore,42620,CB,NEBRASKA,1,1,0,238,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Brandon Bouyer-Randle,42637,LB,UCONN,1,20,0,146,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.0,4,0,0,0,0,0,0,0.0,,0,0,,,62.5,,,0,0,,62.5,0,,,0,0,0.0,0,15,75.0,24,0,0,0,0,0,0,0.0,
Clifford Chattman,42657,S,UTSA,1,20,0,331,0,,,100.0,,,0,0,,73.8,1,,,0,0,0.0,0,3,15.0,3,0,0,0,0,0,0,0.0,,0,0,9.7,33.3,100.0,15.0,5.0,0,0,0.0,39.0,0,32,,0,0,113.9,1,17,85.0,17,0,0,3,1,32,15,2.1,32.0
Anthony Watts,42807,DI,MARSHALL,1,3,0,214,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,0,,,21.4,,,0,0,,58.6,0,,0.0,0,0,0.0,0,3,100.0,14,0,1,0,0,0,0,0.0,
