player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,3,0,214,0,,,66.7,,,0,0,,61.5,0,,,0,0,0.0,0,2,66.7,3,0,0,0,0,0,0,0.0,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,3,0,0,0,0,0,0,0.0,
Cole Pearce,52970,LB,BALL ST,1,18,0,117,0,1.0,100.0,50.0,7.0,7.0,0,0,0.0,61.7,0,1,,0,0,79.2,1,7,38.9,14,0,0,1,0,1,0,0.1,1.0,0,0,,,69.2,,,0,0,,52.3,0,,100.0,1,0,0.0,0,9,50.0,13,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,S,CINCINNATI,1,17,0,138,0,15.0,100.0,50.0,4.0,4.0,0,0,0.0,54.2,0,12,0.0,0,0,116.7,1,4,23.5,8,0,1,1,0,12,-3,3.0,12.0,0,0,,,100.0,,,0,0,,76.8,0,,,0,0,0.0,0,10,58.8,10,0,0,0,0,0,0,0.0,
Jaheim Thomas,54193,LB,ARKANSAS,1,22,0,111,0,-6.0,100.0,45.5,5.0,5.0,0,0,0.0,71.9,0,2,0.0,0,0,79.2,1,5,22.7,11,1,1,1,0,2,8,0.4,2.0,0,0,16.0,0.0,85.0,,17.0,0,0,0.0,53.2,0,,,0,0,39.6,0,17,77.3,20,0,0,1,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,42,0,316,0,25.0,50.0,81.3,13.0,6.5,0,0,0.0,58.6,0,4,,0,0,95.8,1,13,31.0,16,0,0,2,1,4,0,0.3,4.0,0,0,6.0,100.0,92.6,24.0,24.0,0,0,0.0,68.3,0,7,0.0,0,0,95.8,1,25,59.5,27,0,2,1,0,7,1,0.3,7.0
Bryson Jackson,57738,S,BAYLOR,1,6,0,118,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,3,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,62.5,0,,,0,0,0.0,0,4,66.7,5,0,0,0,0,0,0,0.0,
Jerry Roberts,57759,LB,UMASS,1,8,0,216,0,,,100.0,,,0,0,,60.1,0,,,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,50.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,37.5,6,0,0,0,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,5,0,226,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,-1.0,100.0,23.8,5.0,5.0,0,0,0.0,63.3,0,4,0.0,0,0,83.3,1,5,100.0,21,1,1,1,0,4,5,0.8,4.0
Malik Robinson,58044,LB,HOUSTON,1,45,0,182,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,7,15.6,7,0,0,0,0,0,0,0.0,,0,1,9.0,100.0,100.0,36.0,36.0,0,0,0.0,42.0,1,16,0.0,0,0,79.2,1,36,80.0,36,0,1,1,0,16,7,0.4,16.0
Takulve Williams,61346,S,W KENTUCKY,1,20,0,346,0,6.0,100.0,75.0,3.0,3.0,0,0,0.0,52.2,0,6,0.0,0,0,91.7,1,3,15.0,4,0,1,1,0,6,0,2.0,6.0,0,0,,,93.8,,,0,0,,52.3,0,,,0,0,0.0,0,15,75.0,16,0,0,0,0,0,0,0.0,
