player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,26,0,289,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,4,15.4,4,0,0,0,0,0,0,0.0,,0,0,9.0,0.0,100.0,,19.0,0,1,100.0,74.2,0,,33.3,1,1,39.6,0,20,76.9,20,1,2,1,0,0,0,0.0,
Mark Williams,21922,CB,LA MONROE,1,28,0,209,0,16.0,100.0,100.0,7.0,7.0,0,0,0.0,51.1,0,9,,0,0,143.8,1,7,25.0,7,0,0,1,1,9,0,1.3,9.0,0,0,2.0,50.0,100.0,18.0,9.0,0,1,50.0,69.6,1,12,,0,1,29.2,1,18,64.3,18,0,0,2,0,12,14,0.7,12.0
Devin Taylor,22317,CB,BOWL GREEN,1,9,0,122,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,100.0,3.0,3.0,0,0,0.0,61.8,0,11,,0,0,112.5,1,3,33.3,3,0,0,1,0,11,15,3.7,11.0
Cortez Davis,22974,CB,HAWAII,1,60,0,180,0,7.5,50.0,100.0,12.0,6.0,0,0,0.0,52.2,0,15,0.0,0,0,75.0,1,14,23.3,14,1,2,2,0,15,8,1.3,15.0,0,0,31.5,25.0,100.0,26.0,6.5,0,0,0.0,36.6,0,15,,0,0,42.7,1,27,45.0,27,0,0,4,0,15,9,0.6,15.0
Dru Prox,23093,LB,UTSA,1,7,0,331,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,4.0,100.0,71.4,5.0,5.0,0,0,0.0,63.3,0,4,,0,0,83.3,1,5,71.4,7,0,0,1,0,4,0,0.8,4.0
Reggie Stubblefield,23441,S,KANSAS ST,1,14,0,199,0,1.0,100.0,18.2,2.0,2.0,0,0,0.0,63.1,0,5,0.0,0,0,87.5,1,2,14.3,11,1,1,1,0,5,4,2.5,5.0,0,0,-4.0,100.0,88.9,7.0,7.0,0,0,0.0,38.4,0,11,0.0,0,0,112.5,1,8,57.1,9,0,1,1,0,11,15,1.6,11.0
Colby Burton,23898,CB,HAWAII,1,17,0,180,0,,,77.8,,,0,0,,64.2,0,,,0,0,0.0,0,7,41.2,9,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,4,23.5,4,0,0,0,0,0,0,0.0,
Darren Evans,24171,CB,LSU,1,21,0,211,0,10.0,50.0,100.0,9.0,4.5,0,1,50.0,67.7,0,5,,0,1,95.8,1,10,47.6,10,0,0,2,1,5,0,0.6,5.0,0,0,14.3,50.0,100.0,4.0,2.0,0,0,0.0,66.8,0,24,0.0,0,0,70.8,2,8,38.1,8,2,2,4,0,26,6,3.3,13.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,28,0,160,0,32.0,0.0,100.0,,8.0,0,0,0.0,49.6,0,,,0,0,39.6,0,9,32.1,9,0,0,1,0,0,0,0.0,,0,0,-1.0,100.0,100.0,14.0,14.0,0,0,0.0,55.0,0,-1,100.0,2,0,79.2,1,15,53.6,15,0,0,1,0,-1,0,-0.1,-1.0
Luc Bequette,25776,DI,CAL,1,1,0,130,0,,,25.0,,,0,0,,59.5,0,,,0,0,0.0,0,1,100.0,4,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,
