player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Shaun Myers,62235,LB,COLORADO,1,17,0,143,0,,,58.3,,,0,0,,63.1,0,,,0,0,0.0,0,7,41.2,12,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,55.8,0,,50.0,1,0,0.0,0,10,58.8,10,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,8,0,103,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,7,87.5,7,0,0,0,0,0,0,0.0,
Justin Flowe,72388,LB,UNLV,1,8,0,325,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,4,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,100.0,7.0,7.0,0,0,0.0,73.4,0,3,0.0,0,0,79.2,1,7,87.5,7,2,2,1,0,3,0,0.4,3.0
Zion Branch,74395,S,GEORGIA,1,11,0,173,0,6.0,100.0,100.0,3.0,3.0,0,0,0.0,51.3,0,6,0.0,0,0,91.7,1,4,36.4,4,0,1,1,0,6,0,2.0,6.0,0,0,,,100.0,,,0,0,,66.8,0,,0.0,0,0,0.0,0,7,63.6,7,0,2,0,0,0,0,0.0,
Brendon Harris,83446,S,MIDDLE TN,1,13,0,224,0,,,100.0,,,0,0,,56.5,0,,100.0,1,0,0.0,0,10,76.9,10,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,3,23.1,3,0,0,0,0,0,0,0.0,
Kalib Perry,86267,LB,LOUISVILLE,1,19,0,210,0,19.0,0.0,75.0,,3.0,0,0,0.0,43.3,0,,,0,0,39.6,0,3,15.8,4,0,0,1,0,0,0,0.0,,0,0,12.5,100.0,72.2,6.0,6.0,0,0,0.0,49.4,0,23,0.0,0,0,118.8,2,13,68.4,18,1,1,2,0,44,19,3.7,22.0
Blake Ruffin,86298,S,LOUISVILLE,1,2,0,210,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Jackson Schulz,86773,S,KENTUCKY,1,6,0,202,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.2,0,,,0,0,0.0,0,5,83.3,5,0,0,0,0,0,0,0.0,
Ose Egbase,90529,ED,UNLV,1,1,0,325,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,5.0,100.0,7.1,1.0,1.0,0,0,0.0,60.0,0,7,,0,0,95.8,1,1,100.0,14,0,0,1,0,7,2,7.0,7.0
Jett Elad,97543,S,RUTGERS,1,30,0,278,0,4.5,50.0,80.0,8.0,4.0,0,0,0.0,66.5,0,5,0.0,0,0,56.3,1,8,26.7,10,0,2,2,0,5,0,0.6,5.0,0,0,,,100.0,,,0,0,,72.0,1,,,0,0,0.0,0,19,63.3,19,0,0,0,0,0,0,0.0,
Shammond Cooper,97918,LB,AKRON,1,17,0,102,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,4.0,75.0,94.1,4.7,3.5,0,0,0.0,44.1,0,18,0.0,0,0,97.9,3,16,94.1,17,0,2,4,0,32,28,2.3,10.7
