player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,CB,OREGON ST,1,10,0,265,0,7.0,100.0,100.0,3.0,3.0,0,0,0.0,53.9,0,9,0.0,0,0,104.2,1,3,30.0,3,0,1,1,0,9,2,3.0,9.0,0,0,0.5,100.0,100.0,3.5,3.5,0,0,0.0,72.7,0,4,0.0,0,0,81.3,2,7,70.0,7,0,1,2,0,7,6,1.0,3.5
DeShawn Pace,53549,LB,UCF,1,46,0,323,0,11.7,33.3,83.3,14.0,4.7,0,0,0.0,52.2,0,16,50.0,1,0,52.1,1,15,32.6,18,0,1,3,0,16,2,1.1,16.0,0,0,9.0,100.0,92.0,23.0,23.0,0,1,100.0,62.6,0,12,0.0,0,1,116.7,1,23,50.0,25,0,1,1,0,12,3,0.5,12.0
Jaheim Thomas,54193,LB,WISCONSIN,1,19,0,349,0,-1.0,100.0,90.0,9.0,9.0,0,0,0.0,64.8,0,6,0.0,0,0,91.7,1,9,47.4,10,1,1,1,0,6,7,0.7,6.0,0,0,,,72.7,,,0,0,,63.9,0,,,0,0,0.0,0,8,42.1,11,0,0,0,0,0,0,0.0,
Alex Howard,62494,LB,DUKE,1,19,0,154,0,,,50.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,10.5,4,0,0,0,0,0,0,0.0,,0,0,,,70.6,,,0,0,,65.4,0,,0.0,0,0,0.0,0,12,63.2,17,2,1,0,0,0,0,0.0,
Barry Brown,62724,LB,COAST CAR,1,7,0,141,0,-3.0,100.0,75.0,3.0,3.0,0,0,0.0,72.3,0,3,0.0,0,0,79.2,1,3,42.9,4,1,1,1,0,3,6,1.0,3.0,0,0,5.0,100.0,100.0,4.0,4.0,0,0,0.0,63.5,0,5,0.0,0,0,87.5,1,4,57.1,4,0,1,1,0,5,0,1.3,5.0
Kam Butler,63872,ED,VIRGINIA,1,4,0,335,0,-5.0,100.0,25.0,3.0,3.0,0,0,0.0,58.4,0,4,100.0,1,0,83.3,1,4,100.0,16,0,0,1,0,4,9,1.3,4.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,
Josh Minkins,66051,S,CINCINNATI,1,25,0,138,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,65.5,0,,,0,0,0.0,0,14,56.0,14,0,0,0,0,0,0,0.0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,31,0,169,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,6,19.4,6,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,91.7,11.0,11.0,0,0,0.0,60.8,0,8,0.0,0,0,95.8,2,22,71.0,24,0,2,2,0,14,22,0.6,7.0
Domani Jackson,71370,CB,ALABAMA,1,32,0,103,0,,,100.0,,,0,0,,63.5,0,,,0,0,0.0,0,5,15.6,5,0,0,0,0,0,0,0.0,,0,0,21.0,50.0,100.0,7.3,3.7,0,1,16.7,49.6,0,23,0.0,0,1,66.7,3,24,75.0,24,1,4,6,0,33,6,1.5,11.0
Akili Arnold,71406,S,USC,1,57,0,326,1,-4.0,100.0,96.6,24.0,24.0,0,0,0.0,78.5,0,2,0.0,0,0,79.2,1,28,49.1,29,0,1,1,0,2,6,0.1,2.0,0,1,2.3,75.0,96.0,8.0,6.0,0,0,0.0,60.0,0,5,0.0,0,0,77.1,3,24,42.1,25,2,2,4,0,12,8,0.5,4.0
Easton Mascarenas-Arnold,71410,LB,USC,1,34,0,326,0,-5.5,100.0,57.7,5.5,5.5,0,0,0.0,50.9,0,19,0.0,0,0,116.7,2,15,44.1,26,1,1,2,0,24,35,2.2,12.0,0,1,5.0,100.0,70.0,3.5,3.5,0,0,0.0,49.8,0,27,0.0,0,0,114.6,4,14,41.2,20,0,0,4,0,46,26,3.3,11.5
DJ Harvey,72089,CB,S JOSE ST,1,25,0,285,0,7.0,100.0,100.0,1.0,1.0,0,0,0.0,52.9,0,7,0.0,0,0,95.8,1,1,4.0,1,0,1,1,0,7,0,7.0,7.0,0,0,11.6,40.0,94.7,8.5,3.4,0,0,0.0,58.6,0,5,0.0,0,0,47.9,2,18,72.0,19,1,1,5,0,-5,2,-0.3,-2.5
Raider Damuni,72338,S,BYU,1,18,0,128,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,6,33.3,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.9,0,,,0,0,0.0,0,10,55.6,10,0,0,0,0,0,0,0.0,
Logan Pili,72354,LB,UTAH ST,1,2,0,329,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Noa Pola-Gates,72535,CB,NEW MEXICO,1,42,0,241,0,-2.0,100.0,100.0,11.0,11.0,0,0,0.0,71.4,0,0,,0,0,79.2,1,12,28.6,12,0,0,1,0,0,2,0.0,0.0,0,0,8.3,100.0,100.0,6.0,6.0,0,0,0.0,51.2,0,59,0.0,0,0,118.8,4,24,57.1,24,1,2,4,0,77,44,3.2,19.3
Jadon Pearson,72538,LB,UTAH ST,1,13,0,329,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,15.4,2,0,0,0,0,0,0,0.0,,0,0,-1.5,50.0,90.0,8.0,4.0,0,0,0.0,43.8,0,11,,0,0,66.7,1,9,69.2,10,0,0,2,0,11,12,1.4,11.0
Henry Ikahihifo,73151,ED,NEVADA,1,4,0,239,0,,,25.0,,,0,0,,60.0,0,,100.0,2,0,0.0,0,1,25.0,4,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,42.9,3.0,3.0,0,0,0.0,50.7,0,71,0.0,0,0,118.8,1,3,75.0,7,2,1,1,0,71,73,23.7,71.0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,21,0,101,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.8,1,0,0,0,0,0,0,0.0,,0,0,11.3,66.7,83.3,9.5,6.3,0,0,0.0,80.9,0,24,0.0,0,0,93.8,2,20,95.2,24,1,2,3,0,26,9,1.4,13.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,17,0,341,0,,,69.2,,,0,1,,93.9,1,,,0,1,0.0,0,9,52.9,13,0,0,0,0,0,0,0.0,,0,0,,,85.7,,,0,0,,64.3,0,,0.0,0,0,0.0,0,6,35.3,7,0,1,0,0,0,0,0.0,
