player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Cole Pearce,52970,LB,BALL ST,1,27,0,117,0,1.0,100.0,75.0,9.0,9.0,0,0,0.0,55.4,0,3,0.0,0,0,79.2,1,9,33.3,12,1,1,1,0,3,2,0.3,3.0,0,0,5.0,100.0,84.6,5.5,5.5,0,0,0.0,63.6,0,10,0.0,0,0,95.8,2,11,40.7,13,1,2,2,0,14,4,1.3,7.0
DeShawn Pace,53549,S,CINCINNATI,1,35,0,138,0,7.0,0.0,90.0,,9.0,0,0,0.0,70.6,1,,,0,0,0.0,0,9,25.7,10,0,0,1,0,0,0,0.0,,0,0,8.0,0.0,100.0,,23.0,0,0,0.0,67.5,0,,0.0,0,0,39.6,0,24,68.6,24,1,3,1,0,0,0,0.0,
Jaheim Thomas,54193,LB,ARKANSAS,1,14,0,111,0,,,57.1,,,0,0,,61.6,0,,,0,0,0.0,0,4,28.6,7,0,0,0,0,0,0,0.0,,0,1,-2.3,75.0,100.0,3.3,2.5,0,0,0.0,58.5,0,27,0.0,0,0,102.1,3,10,71.4,10,1,1,4,0,36,41,3.6,12.0
Zachary Ford,55353,S,TOLEDO,1,24,0,316,0,,,83.3,,,0,0,,62.9,0,,,0,0,0.0,0,5,20.8,6,0,0,0,0,0,0,0.0,,0,0,4.8,25.0,94.1,15.0,3.8,0,0,0.0,53.6,0,8,,0,0,39.6,1,16,66.7,17,0,0,4,0,8,3,0.5,8.0
Korey Hernandez,55796,CB,E MICHIGAN,1,12,0,160,0,2.0,100.0,100.0,8.0,8.0,0,0,0.0,56.9,0,4,0.0,0,0,83.3,1,8,66.7,8,0,1,1,0,4,2,0.5,4.0,0,0,4.0,100.0,100.0,4.0,4.0,0,0,0.0,54.4,0,6,0.0,0,0,91.7,1,4,33.3,4,0,1,1,0,6,2,1.5,6.0
John Davis,56230,CB,N TEXAS,1,10,0,251,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,30.0,3,0,0,0,0,0,0,0.0,,0,0,19.0,100.0,100.0,3.0,3.0,0,0,0.0,45.5,0,30,0.0,0,0,118.8,1,3,30.0,3,0,1,1,0,30,11,10.0,30.0
Bryson Jackson,57738,S,BAYLOR,1,8,0,118,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,1.5,75.0,100.0,2.3,1.8,0,0,0.0,41.7,0,13,50.0,1,0,93.8,3,7,87.5,7,0,1,4,0,28,27,4.0,9.3
Isaac Ukwu,57888,ED,OLE MISS,1,6,0,226,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,40.0,,,0,0,,61.6,0,,,0,0,0.0,0,4,66.7,10,0,0,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,1,22,0,182,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,7.0,100.0,95.0,6.3,6.3,0,0,0.0,41.6,0,20,0.0,0,0,118.8,3,19,86.4,20,0,1,3,0,41,20,2.2,13.7
Londyn Craft,60689,LB,E MICHIGAN,1,1,0,160,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Takulve Williams,61346,S,W KENTUCKY,1,15,0,346,0,3.0,100.0,63.6,7.0,7.0,0,0,0.0,55.4,0,9,0.0,0,0,104.2,1,7,46.7,11,0,1,1,0,9,6,1.3,9.0,0,0,,,83.3,,,0,0,,65.4,0,,0.0,0,0,0.0,0,5,33.3,6,0,1,0,0,0,0,0.0,
Eddie Heckard,63024,CB,BYU,1,24,0,128,0,1.5,100.0,100.0,4.0,4.0,0,0,0.0,44.0,0,66,,0,0,158.3,2,9,37.5,9,0,0,2,2,70,67,8.8,35.0,0,0,11.5,50.0,100.0,10.0,5.0,0,0,0.0,38.6,0,12,,0,0,68.8,1,11,45.8,11,0,0,2,0,12,4,1.2,12.0
Josh Minkins,66051,S,LOUISVILLE,1,7,0,210,1,,,100.0,,,0,0,,62.6,0,,0.0,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
Jeremiah Wood,66274,S,OHIO,1,25,0,259,0,20.0,100.0,100.0,2.0,2.0,0,0,0.0,46.7,0,48,,0,0,118.8,1,2,8.0,2,0,0,1,0,48,28,24.0,48.0,0,1,4.7,66.7,100.0,11.0,7.3,1,1,33.3,81.0,0,4,0.0,0,1,70.1,2,22,88.0,22,1,1,3,0,7,5,0.3,3.5
Markel Perry,66793,ED,SM HOUSTON,1,1,0,281,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,6.3,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,16,1,0,0,0,0,0,0.0,
Tuasivi Nomura,70879,ED,FRESNO ST,1,3,0,169,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,1.0,0.0,60.0,,3.0,0,0,0.0,60.9,0,,,0,0,39.6,0,3,100.0,5,0,0,1,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,18,0,110,0,,,66.7,,,0,0,,61.4,0,,,0,0,0.0,0,6,33.3,9,0,0,0,0,0,0,0.0,,0,0,,,77.8,,,0,0,,42.2,0,,100.0,1,0,0.0,0,7,38.9,9,1,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,USC,1,30,0,326,0,,,100.0,,,0,0,,63.0,0,,,0,0,0.0,0,9,30.0,9,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,67.5,0,,0.0,0,0,0.0,0,15,50.0,15,0,0,0,0,0,0,0.0,
William Nimmo Jr.,71391,S,UCLA,1,45,0,324,0,0.0,0.0,90.9,,17.0,0,0,0.0,64.6,0,,100.0,1,0,39.6,0,20,44.4,22,0,0,1,0,0,0,0.0,,0,0,2.0,50.0,100.0,19.0,9.5,0,0,0.0,65.5,0,30,0.0,0,0,95.8,1,20,44.4,20,0,1,2,0,30,32,1.6,30.0
Akili Arnold,71406,S,OREGON ST,1,30,0,265,0,10.0,0.0,80.0,,8.0,0,0,0.0,56.7,0,,0.0,0,0,39.6,0,8,26.7,10,0,2,1,0,0,0,0.0,,0,0,5.0,100.0,100.0,7.5,7.5,0,0,0.0,54.0,0,17,50.0,2,0,112.5,2,16,53.3,16,0,2,2,0,22,12,1.5,11.0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,19,0,265,0,,,22.2,,,0,0,,60.2,0,,,0,0,0.0,0,2,10.5,9,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,92.9,12.0,12.0,0,0,0.0,55.7,0,14,,0,0,118.8,1,13,68.4,14,0,0,1,0,14,13,1.2,14.0
Aaron Smith,71596,S,NEW MEXICO,1,1,0,241,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Jaxen Turner,71728,S,UNLV,1,33,0,325,0,2.5,50.0,100.0,12.0,6.0,0,0,0.0,64.5,0,32,,0,0,95.8,1,12,36.4,12,0,0,2,0,32,32,2.7,32.0,0,0,0.0,100.0,100.0,19.0,19.0,0,0,0.0,61.0,0,28,0.0,0,0,118.8,1,19,57.6,19,0,2,1,0,28,28,1.5,28.0
DJ Harvey,72089,CB,S JOSE ST,1,44,0,285,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.3,1,0,0,0,0,0,0,0.0,,0,0,13.2,63.6,97.6,5.6,3.5,0,2,18.2,61.8,0,39,0.0,0,1,127.1,7,40,90.9,41,2,5,11,1,110,25,2.8,15.7
Ralen Goforth,72169,LB,WASHINGTON,1,13,0,340,0,,,83.3,,,0,0,,61.5,0,,,0,0,0.0,0,5,38.5,6,0,0,0,0,0,0,0.0,,0,0,0.0,50.0,80.0,8.0,4.0,1,0,0.0,46.5,0,53,100.0,1,0,135.4,1,8,61.5,10,0,0,2,1,53,57,6.6,53.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,5,0,340,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,4,80.0,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,
Raider Damuni,72338,S,BYU,1,2,0,128,0,,,100.0,,,0,0,,63.5,0,,0.0,0,0,0.0,0,2,100.0,2,0,1,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Logan Pili,72354,LB,UTAH ST,1,10,0,329,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,20.0,2,0,0,0,0,0,0,0.0,,0,0,12.3,100.0,100.0,2.0,2.0,0,0,0.0,27.8,0,32,,0,0,118.8,3,6,60.0,6,0,0,3,0,56,19,9.3,18.7
Justin Flowe,72388,LB,ARIZONA,1,1,0,109,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.4,0,,0.0,0,0,0.0,0,1,100.0,1,0,1,0,0,0,0,0.0,
Zahran Manley,72425,CB,STANFORD,1,27,0,300,0,15.0,100.0,100.0,4.0,4.0,0,0,0.0,32.3,0,61,,0,0,118.8,1,5,18.5,5,0,0,1,0,61,46,15.3,61.0,0,0,6.5,100.0,100.0,10.0,10.0,0,0,0.0,57.6,0,18,0.0,0,0,118.8,2,20,74.1,20,0,1,2,0,31,18,1.6,15.5
Lavario Wiley,72769,CB,C MICHIGAN,1,15,0,134,0,,,100.0,,,0,0,,63.4,0,,,0,0,0.0,0,6,40.0,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,5,33.3,5,0,0,0,0,0,0,0.0,
Jalen Williams,73776,CB,FRESNO ST,1,1,0,169,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Evan Williams,73864,S,OREGON,1,41,0,264,0,17.0,50.0,80.0,15.0,7.5,0,1,50.0,77.3,0,40,25.0,1,1,95.8,1,20,48.8,25,3,3,2,0,40,12,2.7,40.0,0,0,0.0,100.0,93.8,14.0,14.0,0,0,0.0,60.3,0,4,33.3,1,0,83.3,1,15,36.6,16,0,2,1,0,4,4,0.3,4.0
Max Williams,73985,S,USC,1,36,0,326,0,7.5,50.0,100.0,8.0,4.0,0,0,0.0,29.5,0,77,,0,0,135.4,1,9,25.0,9,0,0,2,1,77,57,9.6,77.0,0,1,-3.0,100.0,100.0,19.0,19.0,0,0,0.0,68.4,0,5,0.0,0,0,87.5,1,19,52.8,19,0,1,1,0,5,8,0.3,5.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,22,0,341,0,1.0,0.0,75.0,,5.0,0,0,0.0,62.7,0,,100.0,1,0,39.6,0,6,27.3,8,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,72.7,0,,0.0,0,0,0.0,0,15,68.2,15,0,3,0,0,0,0,0.0,
Treven Ma'ae,74498,DI,BAYLOR,1,1,0,118,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,8,0,0,0,0,0,0,0.0,
Jowon Briggs,74867,DI,CINCINNATI,1,1,0,138,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,7.7,,,0,0,,61.1,0,,0.0,0,0,0.0,0,1,100.0,13,1,1,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,3,0,221,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,
Rome Weber,75728,CB,W KENTUCKY,1,27,0,346,0,16.0,66.7,100.0,8.0,5.3,0,0,0.0,44.1,0,20,0.0,0,0,99.3,2,16,59.3,16,0,1,3,0,30,16,1.9,15.0,0,0,44.0,0.0,100.0,,8.0,1,1,100.0,71.3,0,,,0,1,39.6,0,9,33.3,9,0,0,1,0,0,0,0.0,
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,2,0,180,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,40.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,100.0,5,0,0,0,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,38,0,229,0,,,66.7,,,0,0,,60.4,0,,,0,0,0.0,0,2,5.3,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,70.6,0,,0.0,0,0,0.0,0,35,92.1,35,0,1,0,0,0,0,0.0,
Devin Richardson,75820,LB,WASH STATE,1,8,0,341,0,,,66.7,,,0,0,,61.7,0,,,0,0,0.0,0,4,50.0,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.2,0,,0.0,0,0,0.0,0,2,25.0,2,0,1,0,0,0,0,0.0,
Tywan Francis,75909,S,TEMPLE,1,39,0,306,0,,,100.0,,,0,0,,65.9,0,,,0,0,0.0,0,16,41.0,16,0,0,0,0,0,0,0.0,,0,1,37.3,66.7,100.0,10.5,7.0,0,0,0.0,70.2,1,44,16.7,1,0,70.1,2,21,53.8,21,0,4,3,0,84,6,4.0,42.0
Bam Booker,76122,ED,BOWL GREEN,1,1,0,122,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,2,0,0,0,0,0,0,0.0,
Damaje Yancey,76532,CB,TROY,1,1,0,318,0,5.0,100.0,100.0,1.0,1.0,0,0,0.0,51.7,0,16,100.0,1,0,118.8,1,1,100.0,1,0,0,1,0,16,11,16.0,16.0,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Jeremiah Lewis,76571,S,DUKE,1,26,0,154,0,,,88.9,,,0,0,,63.5,0,,,0,0,0.0,0,8,30.8,9,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,100.0,15.0,15.0,0,0,0.0,59.7,0,6,0.0,0,0,91.7,1,15,57.7,15,0,1,1,0,6,4,0.4,6.0
