player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,25,0,289,0,-1.5,100.0,100.0,5.0,5.0,0,0,0.0,54.6,1,28,0.0,0,0,118.8,2,11,44.0,11,0,1,2,1,43,46,4.3,21.5,0,0,22.0,100.0,93.3,14.0,14.0,0,0,0.0,51.7,0,25,,0,0,158.3,1,14,56.0,15,0,0,1,1,25,3,1.8,25.0
Mark Williams,21922,CB,LA MONROE,1,18,0,209,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,4,22.2,4,0,0,0,0,0,0,0.0,,0,0,15.0,100.0,100.0,1.8,1.8,0,0,0.0,91.8,0,55,16.7,1,0,118.8,4,7,38.9,7,2,5,4,0,76,16,10.9,19.0
Devin Taylor,22317,CB,BOWL GREEN,1,32,0,122,0,8.5,100.0,91.7,5.5,5.5,0,0,0.0,58.8,0,30,0.0,0,0,118.8,2,11,34.4,12,0,4,2,0,32,15,2.9,16.0,0,0,12.0,0.0,100.0,,17.0,0,0,0.0,68.6,0,,,0,0,39.6,0,17,53.1,17,0,0,1,0,0,0,0.0,
Cortez Davis,22974,CB,HAWAII,1,64,0,180,0,13.0,0.0,100.0,,8.0,0,0,0.0,64.0,0,,,0,0,39.6,0,10,15.6,10,0,0,1,0,0,0,0.0,,0,2,15.9,55.6,100.0,6.6,3.7,0,3,33.3,64.3,0,15,0.0,0,2,70.1,5,34,53.1,34,1,3,9,0,47,15,1.4,9.4
Dru Prox,23093,LB,UTSA,1,11,0,331,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,85.7,,,0,0,,62.4,0,,,0,0,0.0,0,6,54.5,7,0,0,0,0,0,0,0.0,
Reggie Stubblefield,23441,S,KANSAS ST,1,25,0,199,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.0,1,0,0,0,0,0,0,0.0,,0,0,0.5,75.0,94.7,5.7,4.3,0,0,0.0,64.4,0,12,0.0,0,0,81.3,3,18,72.0,19,2,2,4,0,16,20,0.9,5.3
Darren Evans,24171,CB,LSU,1,17,0,211,0,10.0,100.0,100.0,8.0,8.0,0,0,0.0,57.3,0,12,0.0,0,0,116.7,1,8,47.1,8,0,1,1,0,12,2,1.5,12.0,0,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,65.1,0,6,0.0,0,0,91.7,1,6,35.3,6,0,1,1,0,6,1,1.0,6.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,26,0,160,0,4.8,75.0,100.0,8.7,6.5,0,0,0.0,55.4,0,44,50.0,1,0,115.6,3,26,100.0,26,0,1,4,0,49,32,1.9,16.3,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Demario McCall,28012,CB,OHIO STATE,1,3,0,260,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-2.0,100.0,100.0,3.0,3.0,0,0,0.0,71.6,0,3,0.0,0,0,79.2,1,3,100.0,3,1,1,1,0,3,5,1.0,3.0
Richard Moore,28853,LB,SMU,1,8,0,287,0,-1.0,100.0,66.7,4.0,4.0,0,0,0.0,54.0,0,44,0.0,0,0,118.8,1,4,50.0,6,1,1,1,0,44,45,11.0,44.0,0,0,,,60.0,,,0,0,,61.3,0,,,0,0,0.0,0,3,37.5,5,0,0,0,0,0,0,0.0,
Marshaun Cameron,30624,CB,COLO STATE,1,49,0,144,0,26.7,100.0,100.0,9.0,9.0,0,0,0.0,48.3,0,38,0.0,0,0,158.3,3,32,65.3,32,0,1,3,2,72,0,2.7,24.0,0,0,24.0,50.0,100.0,11.0,5.5,0,1,50.0,65.4,0,7,0.0,0,1,58.3,1,15,30.6,15,1,2,2,0,7,2,0.6,7.0
Meiko Dotson,33902,CB,FLORIDA ST,1,3,0,167,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,10.0,0.0,100.0,,3.0,0,0,0.0,61.7,0,,,0,0,39.6,0,3,100.0,3,0,0,1,0,0,0,0.0,
Denzel Feaster,34561,LB,UTSA,1,18,0,331,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.6,1,0,0,0,0,0,0,0.0,,0,0,,,92.9,,,0,0,,52.1,0,,0.0,0,0,0.0,0,13,72.2,14,0,1,0,0,0,0,0.0,
Ferrod Gardner,34595,LB,LA LAFAYET,1,34,0,207,0,5.0,100.0,80.0,14.0,14.0,0,0,0.0,57.3,0,7,0.0,0,0,95.8,1,16,47.1,20,1,1,1,0,7,2,0.5,7.0,0,0,,,66.7,,,0,0,,28.7,0,,100.0,2,0,0.0,0,6,17.6,9,0,0,0,0,0,0,0.0,
John Petrishen,35069,LB,PITTSBURGH,1,16,0,268,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,5,31.3,5,0,0,0,0,0,0,0.0,,0,0,26.0,0.0,75.0,,9.0,0,0,0.0,54.0,0,,0.0,0,0,39.6,0,9,56.3,12,0,1,1,0,0,0,0.0,
Scott Patchan,36449,ED,COLO STATE,1,4,0,144,0,,,3.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,31,0,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,60.2,0,,,0,0,0.0,0,3,75.0,15,1,0,0,0,0,0,0.0,
Josh Drayden,38498,CB,CAL,1,25,0,130,0,8.0,50.0,100.0,10.0,5.0,0,0,0.0,52.8,0,8,,0,0,60.4,1,11,44.0,11,0,0,2,0,8,5,0.8,8.0,0,0,,,93.3,,,0,0,,64.3,0,,,0,0,0.0,0,14,56.0,15,0,0,0,0,0,0,0.0,
De'Vante Cross,39851,CB,VIRGINIA,1,46,0,335,0,18.0,0.0,100.0,,8.0,0,0,0.0,70.8,0,,,0,0,39.6,0,19,41.3,19,0,0,2,0,0,0,0.0,,0,0,7.0,100.0,100.0,4.3,4.3,0,0,0.0,31.1,0,15,0.0,0,0,113.5,4,17,37.0,17,0,3,4,0,45,17,2.6,11.3
Derrion Rakestraw,39968,S,TULANE,1,25,0,319,0,8.0,100.0,100.0,8.0,8.0,0,0,0.0,51.3,0,9,25.0,1,0,104.2,1,8,32.0,8,0,3,1,0,9,1,1.1,9.0,0,1,,,100.0,,,0,0,,63.2,0,,25.0,1,0,0.0,0,16,64.0,16,1,2,0,0,0,0,0.0,
Brandon Martin,40066,LB,BALL ST,1,7,0,117,0,1.0,100.0,80.0,3.0,3.0,0,0,0.0,63.8,0,4,0.0,0,0,83.3,1,4,57.1,5,1,1,1,0,4,3,1.3,4.0,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,
Phillip Howard,40350,CB,MINNESOTA,1,13,0,225,0,12.0,0.0,100.0,,2.0,0,0,0.0,60.9,0,,,0,0,39.6,0,2,15.4,2,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,54.1,0,,,0,0,0.0,0,11,84.6,11,0,0,0,0,0,0,0.0,
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,10,0,134,0,,,85.7,,,0,0,,62.5,0,,,0,0,0.0,0,6,60.0,7,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.5,0,,,0,0,0.0,0,2,20.0,3,0,0,0,0,0,0,0.0,
Jahaziel Lee,40537,DI,LA MONROE,1,1,0,209,0,2.0,100.0,33.3,1.0,1.0,0,0,0.0,71.1,0,3,0.0,0,0,79.2,1,1,100.0,3,1,1,1,0,3,1,3.0,3.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,
Prather Hudson,40617,S,ILLINOIS,1,12,0,187,0,17.0,0.0,87.5,,7.0,0,0,0.0,54.2,0,,,0,0,39.6,0,7,58.3,8,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.5,0,,,0,0,0.0,0,4,33.3,4,0,0,0,0,0,0,0.0,
Justin Rice,40640,LB,UTAH ST,1,33,0,329,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,3,9.1,3,0,0,0,0,0,0,0.0,,0,2,3.0,100.0,92.3,8.0,8.0,0,0,0.0,46.5,0,24,0.0,0,0,118.8,3,24,72.7,26,0,1,3,0,43,34,1.8,14.3
Aaron Hansford,40694,LB,TEXAS A&M,1,16,0,312,0,-2.0,100.0,100.0,5.0,5.0,0,0,0.0,71.4,0,4,0.0,0,0,83.3,1,5,31.3,5,1,1,1,0,4,6,0.8,4.0,0,0,,,85.7,,,0,0,,61.9,0,,,0,0,0.0,0,6,37.5,7,0,0,0,0,0,0,0.0,
