player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,2,0,214,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Mason White,43872,CB,TCU,1,9,0,305,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,3,33.3,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,0.0,
Cole Pearce,52970,LB,BALL ST,1,28,0,117,0,,,44.4,,,0,0,,60.6,0,,,0,0,0.0,0,4,14.3,9,0,0,0,0,0,0,0.0,,0,0,10.7,100.0,100.0,7.0,7.0,0,0,0.0,43.6,0,32,0.0,0,0,118.8,3,22,78.6,22,0,2,3,0,46,14,2.2,15.3
DeShawn Pace,53549,S,CINCINNATI,1,31,0,138,0,3.0,100.0,100.0,8.0,8.0,0,0,0.0,59.4,0,5,0.0,0,0,87.5,1,9,29.0,9,0,2,1,0,5,2,0.6,5.0,0,0,15.0,100.0,100.0,4.3,4.3,0,0,0.0,57.4,0,14,0.0,0,0,149.3,3,13,41.9,13,2,2,3,2,31,0,2.4,10.3
Jaheim Thomas,54193,LB,ARKANSAS,1,19,0,111,0,13.0,100.0,50.0,4.0,4.0,0,0,0.0,48.8,0,14,,0,0,118.8,1,4,21.1,8,0,0,1,0,14,1,3.5,14.0,0,0,29.0,100.0,86.7,13.0,13.0,0,0,0.0,60.7,0,29,0.0,0,0,158.3,1,13,68.4,15,3,4,1,1,29,0,2.2,29.0
Jordan Strachan,55198,ED,S CAROLINA,1,2,0,289,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,1,0,0,0,0,0,,,0,0,,,14.3,,,0,0,,70.5,0,,50.0,1,0,0.0,0,2,100.0,14,1,1,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,20,0,316,0,19.0,0.0,100.0,,6.0,0,0,0.0,70.3,0,,,0,0,39.6,0,6,30.0,6,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.0,0,,,0,0,0.0,0,11,55.0,11,0,0,0,0,0,0,0.0,
Korey Hernandez,55796,CB,E MICHIGAN,1,12,0,160,0,9.0,0.0,100.0,,4.0,1,0,0.0,62.2,0,,,0,0,39.6,0,4,33.3,4,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,70.3,0,,,0,0,0.0,0,4,33.3,4,0,0,0,0,0,0,0.0,
Myles Jones,56220,CB,DUKE,1,43,0,154,0,,,100.0,,,0,0,,64.2,0,,,0,0,0.0,0,8,18.6,8,0,0,0,0,0,0,0.0,,0,0,27.0,50.0,100.0,30.0,15.0,1,0,0.0,80.7,0,16,0.0,0,0,77.1,1,31,72.1,31,1,1,2,0,16,1,0.5,16.0
John Davis,56230,CB,N TEXAS,1,9,0,251,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,,,0,0,8.0,100.0,100.0,4.0,4.0,0,0,0.0,50.5,0,11,0.0,0,0,110.4,2,8,88.9,8,0,2,2,0,21,5,2.6,10.5
Jerry Roberts,57759,LB,UMASS,1,21,0,216,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,12,57.1,12,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,6,28.6,6,0,0,0,0,0,0,0.0,
