player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Tim Terry,55020,LB,AKRON,1,36,0,102,0,,,25.0,,,0,0,,60.7,0,,,0,0,0.0,0,2,5.6,8,0,0,0,0,0,0,0.0,,0,0,0.5,100.0,81.3,12.0,12.0,0,0,0.0,57.0,0,17,0.0,0,0,118.8,2,26,72.2,32,1,1,2,0,26,25,1.1,13.0
Isaiah King,55037,CB,BUFFALO,1,58,0,126,0,11.0,75.0,100.0,5.0,3.8,0,0,0.0,54.1,0,33,0.0,0,0,116.7,3,16,27.6,16,1,2,4,0,58,22,3.9,19.3,0,0,9.3,75.0,100.0,10.3,7.8,0,1,25.0,62.7,0,17,66.7,2,1,156.3,3,35,60.3,35,0,1,4,1,50,31,1.6,16.7
Jahmin Muse,55830,S,BUFFALO,1,53,0,126,0,4.0,100.0,86.7,12.0,12.0,0,0,0.0,57.7,0,4,0.0,0,0,83.3,1,13,24.5,15,0,1,1,0,4,0,0.3,4.0,0,0,-9.0,100.0,100.0,29.0,29.0,0,0,0.0,67.9,0,-7,0.0,0,0,79.2,1,33,62.3,33,0,2,1,0,-7,2,-0.2,-7.0
Victor Jones,56486,ED,AKRON,1,14,0,102,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,7,0,0,0,0,0,0,0.0,,0,0,9.7,66.7,29.0,4.0,2.7,0,0,0.0,38.2,0,33,0.0,0,0,109.7,2,9,64.3,31,1,1,3,0,45,14,5.6,22.5
Damian Jackson,56747,ED,BUFFALO,1,11,0,126,0,,,30.0,,,0,0,,61.9,0,,100.0,1,0,0.0,0,3,27.3,10,0,0,0,0,0,0,0.0,,0,0,,,44.4,,,0,0,,63.8,0,,0.0,0,0,0.0,0,8,72.7,18,0,1,0,0,0,0,0.0,
Zach Morton,56853,ED,AKRON,1,4,0,102,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,5,0,0,0,0,0,0,0.0,,0,0,,,10.7,,,0,0,,60.9,0,,100.0,1,0,0.0,0,3,75.0,28,1,0,0,0,0,0,0.0,
Bubba Arslanian,57671,LB,AKRON,1,42,0,102,0,,,22.2,,,0,0,,60.4,0,,,0,0,0.0,0,2,4.8,9,0,0,0,0,0,0,0.0,,0,0,13.5,100.0,91.4,14.5,14.5,0,0,0.0,56.4,0,28,0.0,0,0,118.8,2,32,76.2,35,1,1,2,0,35,8,1.2,17.5
James Patterson,77169,LB,BUFFALO,1,50,0,126,0,,,68.8,,,0,0,,63.3,0,,,0,0,0.0,0,11,22.0,16,0,0,0,0,0,0,0.0,,0,1,1.8,50.0,91.4,14.0,7.0,0,0,0.0,65.5,0,6,0.0,0,0,56.3,2,32,64.0,35,1,2,4,0,1,4,0.0,0.5
Max Michel,77272,ED,BUFFALO,1,7,0,126,0,,,40.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,28.6,5,0,0,0,0,0,0,0.0,,0,0,,,38.5,,,0,0,,61.9,0,,,0,0,0.0,0,5,71.4,13,0,0,0,0,0,0,0.0,
Nate Thompson,77813,S,AKRON,1,15,0,102,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.7,1,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,100.0,5.5,5.5,0,0,0.0,50.4,0,16,100.0,1,0,97.9,2,11,73.3,11,0,0,2,0,15,9,1.4,7.5
