player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Domani Jackson,71370,CB,ALABAMA,1,18,0,103,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.6,1,0,0,0,0,0,0,0.0,,0,0,5.0,0.0,100.0,,17.0,0,0,0.0,66.2,0,,,0,0,39.6,0,17,94.4,17,0,0,1,0,0,0,0.0,
Marco Notarainni,73389,LB,BOISE ST,1,19,0,120,0,0.0,50.0,88.9,8.0,4.0,0,0,0.0,53.2,0,14,0.0,0,0,72.9,1,8,42.1,9,0,1,2,0,14,15,1.8,14.0,0,0,0.0,50.0,73.3,10.0,5.0,0,0,0.0,71.8,0,1,0.0,0,0,56.3,1,11,57.9,15,1,1,2,0,1,4,0.1,1.0
Brendon Harris,83446,S,MIDDLE TN,1,29,0,224,0,6.0,0.0,100.0,,10.0,0,0,0.0,65.7,0,,0.0,0,0,39.6,0,11,37.9,11,0,1,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,67.1,0,,0.0,0,0,0.0,0,15,51.7,15,0,1,0,0,0,0,0.0,
Kalib Perry,86267,LB,LOUISVILLE,1,33,0,210,0,,,40.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,6.1,5,0,0,0,0,0,0,0.0,,0,1,8.5,100.0,93.1,4.5,4.5,0,0,0.0,52.9,0,24,0.0,0,0,154.9,6,27,81.8,29,2,3,6,1,70,19,2.6,11.7
Ceyair Wright,86877,CB,NEBRASKA,1,29,0,238,0,16.3,33.3,100.0,12.0,4.0,0,1,33.3,64.7,0,12,0.0,0,0,46.5,1,13,44.8,13,0,1,3,0,12,10,1.0,12.0,0,0,19.0,0.0,92.3,,12.0,0,1,100.0,74.3,0,,,0,1,39.6,0,12,41.4,13,0,0,1,0,0,0,0.0,
Jett Elad,97543,S,RUTGERS,1,22,0,278,0,,,66.7,,,0,0,,76.5,0,,0.0,0,0,0.0,0,6,27.3,9,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,65.1,0,,,0,0,0.0,0,15,68.2,15,0,0,0,0,0,0,0.0,
Mohamed Toure,97751,LB,MIAMI FL,1,10,0,220,0,2.0,100.0,33.3,1.0,1.0,0,0,0.0,60.0,0,8,,0,0,100.0,1,1,10.0,3,0,0,1,0,8,6,8.0,8.0,0,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,6,60.0,6,0,0,0,0,0,0,0.0,
Mark Davis,97886,CB,VANDERBILT,1,15,0,333,0,,,100.0,,,0,0,,62.6,0,,,0,0,0.0,0,3,20.0,3,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,100.0,11.0,11.0,0,0,0.0,71.8,0,3,0.0,0,0,79.2,1,11,73.3,11,1,1,1,0,3,0,0.3,3.0
Richie Hagarty,98121,ED,NWESTERN,1,3,0,256,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,3,0,0,0,0,0,0,0.0,,0,0,,,40.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,66.7,5,0,0,0,0,0,0,0.0,
Jalen Catalon,98867,S,MISSOURI,1,3,0,229,0,,,100.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Brandon Mack II,99105,ED,HOUSTON,1,7,0,182,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,2.0,50.0,21.7,5.0,2.5,0,0,0.0,71.1,0,1,,0,0,56.3,1,5,71.4,23,0,0,2,0,1,3,0.2,1.0
Will Jones II,99276,S,N TEXAS,1,27,0,251,0,,,100.0,,,0,0,,63.5,0,,,0,0,0.0,0,6,22.2,6,0,0,0,0,0,0,0.0,,0,0,11.5,100.0,83.3,7.5,7.5,0,0,0.0,42.7,0,42,0.0,0,0,118.8,2,15,55.6,18,1,2,2,0,46,23,3.1,23.0
Jordan Huff,99745,S,GA STATE,1,20,0,175,0,,,100.0,,,0,0,,36.8,0,,,0,0,0.0,0,7,35.0,7,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,13.0,13.0,0,0,0.0,67.9,0,8,0.0,0,0,100.0,1,13,65.0,13,1,2,1,0,8,4,0.6,8.0
Rico Watson III,99809,ED,USF,1,27,0,327,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,-0.5,100.0,70.6,11.5,11.5,0,0,0.0,60.0,0,24,50.0,1,0,118.8,2,24,88.9,34,0,1,2,0,34,35,1.5,17.0
Javin Wright,101373,LB,NEBRASKA,1,11,0,238,0,2.0,100.0,80.0,4.0,4.0,0,0,0.0,72.3,0,3,0.0,0,0,79.2,1,4,36.4,5,1,1,1,0,3,1,0.8,3.0,0,0,,,100.0,,,0,0,,80.0,1,,,0,0,0.0,0,6,54.5,6,0,0,0,0,0,0,0.0,
