player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Michael McMorris,76674,CB,NAVY,1,16,0,237,0,4.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,6.3,1,0,0,1,0,0,0,0.0,,0,0,29.0,0.0,100.0,,5.5,0,1,50.0,70.3,0,,,0,1,39.6,0,11,68.8,11,0,0,2,0,0,0,0.0,
Jamal Glenn,76677,CB,NAVY,1,16,0,237,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.0,0,,,0,0,0.0,0,11,68.8,11,0,0,0,0,0,0,0.0,
Diego Fagot,77563,LB,NAVY,1,9,0,237,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,6.5,100.0,54.5,3.0,3.0,0,0,0.0,51.6,0,12,0.0,0,0,108.3,2,6,66.7,11,0,1,2,0,20,7,3.3,10.0
Kemonte Yow,81189,LB,ARMY,1,7,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.3,0,,50.0,1,0,0.0,0,5,71.4,5,0,1,0,0,0,0,0.0,
Arik Smith,81190,LB,ARMY,1,6,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,7.0,100.0,83.3,5.0,5.0,0,0,0.0,41.2,0,24,,0,0,118.8,1,5,83.3,6,0,0,1,0,24,17,4.8,24.0
Malkelm Morrison,83164,LB,ARMY,1,2,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-5.0,100.0,40.0,2.0,2.0,0,0,0.0,51.5,0,12,,0,0,116.7,1,2,100.0,5,0,0,1,0,12,17,6.0,12.0
Cedrick Cunningham Jr.,83170,S,ARMY,1,8,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,,,100.0,,,0,0,,64.4,0,,0.0,0,0,0.0,0,6,75.0,6,0,0,0,0,0,0,0.0,
Eavan Gibbons,85696,S,NAVY,1,16,0,237,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,1,0,0,0,0,0,0,0.0,,0,0,24.0,0.0,100.0,,5.5,0,1,50.0,86.5,0,,0.0,0,1,39.6,0,11,68.8,11,0,1,2,0,0,0,0.0,
Nicholas Straw,100994,ED,NAVY,1,7,0,237,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,54.5,,,0,0,,62.8,0,,,0,0,0.0,0,6,85.7,11,0,0,0,0,0,0,0.0,
John Marshall,101082,LB,NAVY,1,10,0,237,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,72.7,,,0,0,,63.1,0,,,0,0,0.0,0,8,80.0,11,0,0,0,0,0,0,0.0,
Marquel Broughton,102671,S,ARMY,1,8,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,11.0,100.0,100.0,6.0,6.0,0,0,0.0,29.1,0,18,,0,0,118.8,1,6,75.0,6,0,0,1,0,18,7,3.0,18.0
Jabari Moore,102681,CB,ARMY,1,8,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,67.1,0,,0.0,0,0,0.0,0,6,75.0,6,1,3,0,0,0,0,0.0,
Andre Carter II,102780,ED,ARMY,1,5,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,47.9,0,,100.0,1,0,0.0,0,3,60.0,6,0,0,0,0,0,0,0.0,
Cameron Jones,121581,CB,ARMY,1,8,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,25.0,100.0,100.0,6.0,6.0,0,0,0.0,49.6,0,28,0.0,0,0,118.8,1,6,75.0,6,0,1,1,0,28,3,4.7,28.0
Leo Lowin,121586,S,ARMY,1,1,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Tyler Fletcher,144304,LB,NAVY,1,1,0,237,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Rayuan Lane III,144326,S,NAVY,1,12,0,237,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,10.0,50.0,100.0,5.0,2.5,1,1,25.0,72.2,0,14,33.3,1,1,65.6,2,10,83.3,10,1,2,4,0,21,9,2.1,10.5
