player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,CB,OREGON ST,1,5,0,265,0,24.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,20.0,1,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,57.3,0,,100.0,1,0,0.0,0,4,80.0,4,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,LB,UCF,1,25,0,323,0,6.0,100.0,77.8,7.0,7.0,0,0,0.0,58.7,0,10,0.0,0,0,108.3,1,7,28.0,9,0,2,1,0,10,4,1.4,10.0,0,0,10.0,0.0,73.7,,13.0,0,0,0.0,61.2,0,,100.0,1,0,39.6,0,14,56.0,19,0,0,1,0,0,0,0.0,
Alex Howard,62494,LB,DUKE,1,14,0,154,0,,,85.7,,,0,0,,43.6,0,,,0,0,0.0,0,6,42.9,7,0,0,0,0,0,0,0.0,,0,0,14.0,100.0,77.8,3.5,3.5,0,0,0.0,55.1,0,26,0.0,0,0,118.8,2,7,50.0,9,0,1,2,0,34,6,4.9,17.0
Barry Brown,62724,LB,COAST CAR,1,2,0,141,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Kam Butler,63872,ED,VIRGINIA,1,3,0,335,0,,,9.1,,,0,1,,60.0,0,,,0,1,0.0,0,1,33.3,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,28,0,0,0,0,0,0,,
Josh Minkins,66051,S,CINCINNATI,1,13,0,138,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,15.4,2,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,100.0,8.0,8.0,0,0,0.0,72.2,0,-1,0.0,0,0,79.2,1,8,61.5,8,1,1,1,0,-1,2,-0.1,-1.0
Ty Hamilton,66298,DI,OHIO STATE,1,1,0,260,0,,,9.1,,,0,0,,59.5,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,
Tuasivi Nomura,70879,LB,FRESNO ST,1,9,0,169,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,22.2,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,49.3,0,,,0,0,0.0,0,5,55.6,5,0,0,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,2,0,110,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,43,0,103,0,,,100.0,,,0,0,,65.4,0,,,0,0,0.0,0,11,25.6,11,0,0,0,0,0,0,0.0,,0,0,12.0,50.0,96.0,11.0,5.5,0,0,0.0,50.5,0,26,25.0,1,0,80.2,2,24,55.8,25,1,3,4,0,35,12,1.6,17.5
