player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,CB,OREGON ST,1,8,0,265,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,8,100.0,8,0,0,0,0,0,0,0.0,
Jaheim Thomas,54193,LB,WISCONSIN,1,5,0,349,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,
Barry Brown,62724,LB,COAST CAR,1,12,0,141,1,,,72.7,,,0,0,,64.2,0,,0.0,0,0,0.0,0,8,66.7,11,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,4,33.3,4,0,0,0,0,0,0,0.0,
Josh Minkins,66051,S,CINCINNATI,1,26,0,138,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.8,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,65.3,0,,0.0,0,0,0.0,0,10,38.5,10,0,1,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,13,0,103,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,4,30.8,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,56.8,0,,100.0,1,0,0.0,0,8,61.5,8,0,0,0,0,0,0,0.0,
William Nimmo Jr.,71391,S,S DIEGO ST,1,11,0,284,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,3,27.3,3,0,0,0,0,0,0,0.0,,0,0,8.0,100.0,100.0,7.0,7.0,0,0,0.0,52.8,0,29,100.0,1,0,118.8,1,7,63.6,7,0,0,1,0,29,21,4.1,29.0
Akili Arnold,71406,S,USC,1,34,0,326,0,8.0,100.0,100.0,16.0,16.0,0,0,0.0,60.9,0,9,0.0,0,0,104.2,1,16,47.1,16,0,1,1,0,9,1,0.6,9.0,0,0,3.0,100.0,92.9,13.0,13.0,0,0,0.0,46.0,0,29,100.0,1,0,158.3,1,13,38.2,14,0,0,1,1,29,26,2.2,29.0
Easton Mascarenas-Arnold,71410,LB,USC,1,34,0,326,0,-8.0,100.0,70.0,14.0,14.0,0,0,0.0,64.3,0,2,,0,0,79.2,1,14,41.2,20,0,0,1,0,2,10,0.1,2.0,0,1,1.8,100.0,94.4,4.3,4.3,0,0,0.0,67.8,0,10,16.7,1,0,93.8,4,17,50.0,18,2,4,4,0,26,19,1.5,6.5
DJ Harvey,72089,CB,S JOSE ST,1,30,0,285,0,7.0,100.0,100.0,3.0,3.0,0,0,0.0,37.2,0,11,0.0,0,0,106.3,2,7,23.3,7,0,2,2,0,19,5,3.2,9.5,0,0,,,100.0,,,1,0,,64.3,0,,25.0,1,0,0.0,0,20,66.7,20,0,3,0,0,0,0,0.0,
Kamren Fabiculanan,72332,S,WASHINGTON,1,60,0,340,0,,,100.0,,,0,0,,67.4,0,,0.0,0,0,0.0,0,14,23.3,14,0,2,0,0,0,0,0.0,,0,2,2.8,100.0,100.0,8.0,8.0,0,0,0.0,63.7,0,7,0.0,0,0,127.9,5,40,66.7,40,1,3,5,1,26,13,0.7,5.2
