player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
DeShawn Pace,53549,LB,UCF,1,15,0,323,0,,,60.0,,,0,0,,61.2,0,,,0,0,0.0,0,3,20.0,5,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,85.7,6.0,6.0,0,0,0.0,55.1,0,9,0.0,0,0,104.2,1,6,40.0,7,0,1,1,0,9,10,1.5,9.0
Jaheim Thomas,54193,LB,WISCONSIN,1,13,0,349,0,,,62.5,,,0,0,,72.5,0,,0.0,0,0,0.0,0,5,38.5,8,1,1,0,0,0,0,0.0,,0,0,10.0,100.0,61.5,8.0,8.0,0,0,0.0,52.6,0,15,0.0,0,0,118.8,1,8,61.5,13,0,1,1,0,15,5,1.9,15.0
Cheikhsaliou Fall,54240,ED,CAL,1,1,0,130,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,8,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,
Alex Howard,62494,LB,DUKE,1,18,0,154,0,,,71.4,,,0,0,,61.7,0,,,0,0,0.0,0,5,27.8,7,1,0,0,0,0,0,0.0,,0,0,4.0,100.0,91.7,5.5,5.5,0,0,0.0,58.3,0,9,100.0,1,0,93.8,2,11,61.1,12,0,0,2,0,13,5,1.2,6.5
Barry Brown,62724,LB,COAST CAR,1,10,0,141,0,11.0,100.0,44.4,4.0,4.0,0,0,0.0,49.2,0,17,,0,0,118.8,1,4,40.0,9,0,0,1,0,17,6,4.3,17.0,0,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,4,40.0,4,0,0,0,0,0,0,0.0,
Kam Butler,63872,ED,VIRGINIA,1,4,0,335,0,,,44.4,,,0,0,,64.9,0,,0.0,0,0,0.0,0,4,100.0,9,1,2,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,
Josh Minkins,66051,S,CINCINNATI,1,32,0,138,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.1,1,0,0,0,0,0,0,0.0,,0,1,14.8,25.0,100.0,25.0,6.3,0,2,50.0,82.1,0,4,0.0,0,2,39.6,1,27,84.4,27,1,2,4,0,4,2,0.2,4.0
Jeremiah Wood,66274,CB,OHIO,1,2,0,259,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,5.0,100.0,100.0,2.0,2.0,0,0,0.0,51.9,0,5,,0,0,87.5,1,2,100.0,2,0,0,1,0,5,0,2.5,5.0
Korey Foreman,70831,ED,FRESNO ST,1,1,0,169,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,5.0,100.0,16.7,1.0,1.0,0,0,0.0,60.0,0,5,,0,0,87.5,1,1,100.0,6,0,0,1,0,5,0,5.0,5.0
Tuasivi Nomura,70879,LB,FRESNO ST,1,23,0,169,1,,,77.8,,,0,0,,64.3,0,,0.0,0,0,0.0,0,7,30.4,9,0,0,0,0,0,0,0.0,,0,2,-2.0,100.0,83.3,10.0,10.0,0,0,0.0,74.4,0,3,0.0,0,0,79.2,1,10,43.5,12,1,2,1,0,3,5,0.3,3.0
Domani Jackson,71370,CB,ALABAMA,1,29,0,103,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,6,20.7,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.7,0,,,0,0,0.0,0,21,72.4,21,0,0,0,0,0,0,0.0,
William Nimmo Jr.,71391,S,S DIEGO ST,1,13,0,284,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,74.2,0,,0.0,0,0,0.0,0,11,84.6,11,1,1,0,0,0,0,0.0,
Akili Arnold,71406,S,USC,1,38,0,326,0,14.0,100.0,92.9,6.5,6.5,0,0,0.0,48.1,0,19,0.0,0,0,152.1,2,13,34.2,14,0,1,2,1,22,0,1.7,11.0,0,0,-0.5,100.0,100.0,7.5,7.5,0,0,0.0,62.6,0,11,0.0,0,0,97.9,2,15,39.5,15,1,1,2,0,15,16,1.0,7.5
Easton Mascarenas-Arnold,71410,LB,USC,1,34,0,326,0,-7.0,100.0,71.4,10.0,10.0,0,0,0.0,53.6,0,6,,0,0,91.7,1,10,29.4,14,0,0,1,0,6,13,0.6,6.0,0,0,6.0,100.0,93.3,7.0,7.0,0,0,0.0,33.2,0,15,0.0,0,0,116.7,2,14,41.2,15,0,1,2,0,24,12,1.7,12.0
DJ Harvey,72089,CB,S JOSE ST,1,46,0,285,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,3,6.5,3,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,100.0,37.0,37.0,0,0,0.0,70.2,0,8,0.0,0,0,100.0,1,40,87.0,40,1,2,1,0,8,3,0.2,8.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,21,0,340,0,5.0,0.0,91.7,,10.0,0,0,0.0,64.1,0,,,0,0,39.6,0,11,52.4,12,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.6,0,,0.0,0,0,0.0,0,8,38.1,8,0,1,0,0,0,0,0.0,
Logan Pili,72354,LB,UTAH ST,1,10,0,329,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,4,40.0,4,0,0,0,0,0,0,0.0,
Zahran Manley,72425,CB,STANFORD,1,43,0,300,0,11.0,100.0,100.0,6.0,6.0,0,0,0.0,51.5,0,4,,0,0,122.9,1,7,16.3,7,0,0,1,1,4,0,0.7,4.0,0,1,10.3,75.0,100.0,11.0,8.3,0,1,25.0,68.5,0,16,20.0,1,1,103.1,3,33,76.7,33,0,3,4,0,37,15,1.1,12.3
Noa Pola-Gates,72535,CB,NEW MEXICO,1,26,0,241,0,11.0,0.0,100.0,,11.0,0,1,100.0,68.1,0,,50.0,1,1,39.6,0,11,42.3,11,0,1,1,0,0,0,0.0,,0,0,15.0,25.0,100.0,13.0,3.3,0,2,50.0,74.1,0,6,0.0,0,1,39.6,1,13,50.0,13,1,2,4,0,6,-1,0.5,6.0
Jadon Pearson,72538,LB,UTAH ST,1,12,0,329,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,71.6,0,,0.0,0,0,0.0,0,8,66.7,8,1,1,0,0,0,0,0.0,
Lavario Wiley,72769,CB,UNLV,1,8,0,325,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,1,0,0,0,0,0,0,0.0,,0,0,17.0,100.0,100.0,5.0,5.0,0,0,0.0,65.0,0,20,0.0,0,0,118.8,1,5,62.5,5,1,3,1,0,20,3,4.0,20.0
Henry Ikahihifo,73151,ED,NEVADA,1,1,0,239,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,1,0,0,0,0,0,,,0,0,,,5.6,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,18,0,0,0,0,0,0,0.0,
