player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Colby Reeder,30285,LB,IOWA STATE,1,15,0,193,0,,,66.7,,,0,0,,61.3,0,,100.0,1,0,0.0,0,4,26.7,6,0,0,0,0,0,0,0.0,,0,0,,,68.8,,,0,0,,71.3,0,,0.0,0,0,0.0,0,11,73.3,16,1,1,0,0,0,0,0.0,
Kyle Pugh,35900,LB,N ILLINOIS,1,10,0,254,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,20.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.8,0,,,0,0,0.0,0,4,40.0,4,0,0,0,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,33,0,113,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,4,12.1,4,0,0,0,0,0,0,0.0,,0,0,5.5,100.0,81.3,12.5,12.5,0,0,0.0,64.1,0,41,0.0,0,0,118.8,2,26,78.8,32,0,1,2,0,41,30,1.6,20.5
Monte McGary,42477,CB,KANSAS,1,1,0,198,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Bricen Garner,42520,S,W MICHIGAN,1,35,0,347,1,,,66.7,,,0,0,,63.8,0,,0.0,0,0,0.0,0,2,5.7,3,0,0,0,0,0,0,0.0,,0,0,2.5,100.0,94.7,8.5,8.5,0,0,0.0,45.4,0,17,0.0,0,0,118.8,2,18,51.4,19,0,1,2,0,27,22,1.6,13.5
Brandon Moore,42620,CB,NEBRASKA,1,34,0,238,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,7,20.6,7,0,0,0,0,0,0,0.0,,0,0,9.6,40.0,100.0,8.5,3.4,0,0,0.0,75.2,1,9,50.0,1,0,8.3,2,18,52.9,18,0,1,5,0,14,13,0.8,7.0
Brandon Bouyer-Randle,42637,LB,UCONN,1,29,0,146,0,,,83.3,,,0,0,,62.1,0,,,0,0,0.0,0,5,17.2,6,0,0,0,0,0,0,0.0,,0,0,7.0,100.0,61.3,4.3,4.3,0,0,0.0,62.6,0,26,0.0,0,0,108.3,4,19,65.5,31,1,4,4,0,40,12,2.4,10.0
Clifford Chattman,42657,S,UTSA,1,48,0,331,0,-3.0,100.0,100.0,5.0,5.0,0,0,0.0,36.7,0,13,100.0,1,0,118.8,1,6,12.5,6,0,0,1,0,13,16,2.6,13.0,0,0,11.0,33.3,100.0,39.0,13.0,0,1,33.3,56.8,0,17,50.0,1,1,53.5,1,40,83.3,40,0,1,3,0,17,1,0.4,17.0
Justin Clark,43185,CB,WISCONSIN,1,16,0,349,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,2,12.5,2,0,0,0,0,0,0,0.0,,0,0,12.0,100.0,100.0,5.0,5.0,0,0,0.0,59.1,0,21,0.0,0,0,118.8,2,10,62.5,10,0,1,2,0,26,2,2.6,13.0
Ryan McWood,43189,LB,MIAMI OH,1,45,0,221,0,,,84.4,,,0,0,,66.2,0,,0.0,0,0,0.0,0,27,60.0,32,0,1,0,0,0,0,0.0,,0,0,0.5,50.0,92.3,12.0,6.0,0,1,50.0,78.1,0,9,0.0,0,0,62.5,1,12,26.7,13,0,1,2,0,9,12,0.8,9.0
